x-axis,y-axis,precipitation,air_temp,ocean_temp,ocean_salinity,ice_mask
-1824000,-1580800,580.968811035,265.201782227,273.380828857,17.5838508606,4.0
-1702400,-1580800,543.278564453,264.332794189,273.224243164,17.4060497284,4.0
-1580800,-1580800,512.93572998,263.478942871,273.078979492,17.3108654022,4.0
-1459200,-1580800,483.261016846,262.544677734,272.915893555,17.3335952759,4.0
-1337600,-1580800,465.036315918,261.950195312,272.743499756,17.4586029053,4.0
-1216000,-1580800,436.808929443,261.558197021,272.498321533,17.5190582275,4.0
-1094400,-1580800,401.722564697,261.030914307,272.31036377,17.2539577484,4.0
-972800,-1580800,383.534210205,260.40802002,272.224243164,16.673500061,4.0
-851200,-1580800,359.863372803,259.873657227,272.164855957,16.0478801727,4.0
-729600,-1580800,311.081634521,259.410736084,272.121704102,15.5006752014,4.0
-608000,-1580800,269.349517822,258.805358887,272.079040527,15.1075296402,4.0
-486400,-1580800,243.476608276,257.891906738,272.026550293,14.8598327637,4.0
-364800,-1580800,229.203643799,257.30178833,271.957885742,14.8671474457,4.0
-243200,-1580800,233.423919678,257.534088135,271.910766602,15.0140047073,4.0
-121600,-1580800,260.405334473,258.031219482,271.838256836,14.8386468887,4.0
0,-1580800,290.367401123,257.935394287,271.859558105,13.9208116531,4.0
121600,-1580800,286.07043457,257.319702148,272.088989258,12.9904909134,4.0
243200,-1580800,232.321273804,256.040740967,271.690673828,13.8482866287,4.0
364800,-1580800,172.007888794,256.483673096,271.610717773,16.2802124023,4.0
486400,-1580800,116.158294678,245.803588867,271.737365723,2.44982218742,2.0
608000,-1580800,57.3232383728,234.062683105,271.451812744,7.54035282135,2.0
729600,-1580800,59.5166320801,229.813079834,271.509338379,10.9258670807,2.0
851200,-1580800,62.4765701294,228.239196777,271.595794678,12.7521457672,2.0
972800,-1580800,79.8507385254,228.546646118,271.658782959,14.1455783844,2.0
1094400,-1580800,92.4467544556,229.409973145,271.707336426,15.2410831451,2.0
1216000,-1580800,110.566238403,230.785171509,271.730895996,16.0940723419,2.0
1337600,-1580800,140.45223999,231.163101196,271.797851562,16.9143047333,2.0
1459200,-1580800,170.176773071,231.75050354,271.848693848,18.0047225952,2.0
1580800,-1580800,233.445922852,233.160873413,271.843414307,19.646320343,2.0
1702400,-1580800,279.655334473,238.065185547,271.785827637,22.4826316833,2.0
1824000,-1580800,482.695465088,245.397033691,271.889678955,29.3323059082,2.0
1945600,-1580800,1089.51171875,256.375061035,271.81137085,35.083152771,2.0
2067200,-1580800,1388.38757324,261.7215271,272.116607666,35.1658058167,3.58758401871
2188800,-1580800,1043.4095459,263.929992676,272.402801514,19.688249588,4.0
2310400,-1580800,917.041992188,266.965515137,272.835388184,21.0226993561,4.0
2432000,-1580800,855.009277344,269.855499268,273.325927734,21.5102939606,4.0
2553600,-1580800,832.786560059,271.540466309,273.784606934,21.0345630646,4.0
2675200,-1580800,822.002624512,272.696655273,274.211273193,20.2992954254,4.0
2796800,-1580800,837.991516113,273.593688965,274.653839111,19.6287059784,4.0
2918400,-1580800,865.337890625,273.890960693,275.020446777,19.1122131348,4.0
3040000,-1580800,879.960632324,273.669525146,,,4.0
-3040000,-1702400,1094.20959473,275.866424561,,,4.0
-2918400,-1702400,1054.68151855,275.569732666,,,4.0
-2796800,-1702400,1006.89666748,275.199249268,276.971221924,20.4558124542,4.0
-2675200,-1702400,958.430114746,274.801330566,276.639343262,20.1326141357,4.0
-2553600,-1702400,893.620056152,274.441040039,276.127929688,19.801322937,4.0
-2432000,-1702400,813.621765137,274.014770508,275.576873779,19.4667110443,4.0
-2310400,-1702400,735.565734863,273.329162598,275.054077148,19.1298179626,4.0
-2188800,-1702400,654.963745117,272.096923828,274.586425781,18.7980175018,4.0
-2067200,-1702400,610.180969238,270.203979492,274.155181885,18.4818305969,4.0
-1945600,-1702400,615.024597168,267.99105835,273.861572266,18.1912460327,4.0
-1824000,-1702400,605.266418457,266.063568115,273.615112305,17.9337844849,4.0
-1702400,-1702400,579.896606445,264.709106445,273.432189941,17.7217655182,4.0
-1580800,-1702400,533.105529785,263.850708008,273.24017334,17.5646476746,4.0
-1459200,-1702400,500.622955322,262.931518555,273.050476074,17.4652042389,4.0
-1337600,-1702400,474.693572998,262.108184814,272.886535645,17.3916625977,4.0
-1216000,-1702400,436.335388184,261.376922607,272.720001221,17.2621803284,4.0
-1094400,-1702400,422.683807373,260.665771484,272.562164307,16.9862880707,4.0
-972800,-1702400,420.324951172,259.857910156,272.38067627,16.5671024323,4.0
-851200,-1702400,402.294067383,259.254150391,272.296203613,16.0966014862,4.0
-729600,-1702400,353.043548584,258.826599121,272.24307251,15.6462011337,4.0
-608000,-1702400,301.351348877,258.312561035,272.209716797,15.2622156143,4.0
-486400,-1702400,258.662872314,257.523223877,272.170898438,14.9549732208,4.0
-364800,-1702400,248.538696289,256.875701904,272.099334717,14.7130498886,4.0
-243200,-1702400,261.231567383,257.12286377,272.037902832,14.431429863,4.0
-121600,-1702400,294.973449707,258.10559082,271.961242676,13.9171237946,4.0
0,-1702400,321.292419434,258.478210449,272.140625,13.1079082489,4.0
121600,-1702400,319.610595703,257.828369141,271.974456787,12.1483135223,4.0
243200,-1702400,305.555206299,256.110656738,271.822906494,12.0856056213,4.0
364800,-1702400,248.179428101,255.068969727,271.652801514,15.4898872375,4.0
486400,-1702400,186.502655029,238.150466919,271.54208374,2.74106097221,2.0
608000,-1702400,83.5079269409,230.114334106,271.481201172,8.74359130859,2.0
729600,-1702400,84.5201797485,230.029830933,271.542724609,11.3114833832,2.0
851200,-1702400,105.300666809,230.925506592,271.589935303,13.1990146637,2.0
972800,-1702400,128.932525635,231.45350647,271.658935547,14.8497037888,2.0
1094400,-1702400,152.780563354,232.507843018,271.698913574,15.9289045334,2.0
1216000,-1702400,182.486434937,233.861724854,271.73739624,16.3962783813,2.0
1337600,-1702400,218.711837769,234.679443359,271.780670166,16.6498966217,2.0
1459200,-1702400,232.634338379,235.402191162,271.833282471,17.2762336731,2.0
1580800,-1702400,268.054443359,236.245666504,271.814086914,18.3949394226,2.0
1702400,-1702400,366.581695557,241.105178833,271.825500488,18.9748325348,2.0
1824000,-1702400,509.355804443,247.441940308,271.937927246,19.6774654388,2.0
1945600,-1702400,786.023071289,254.940383911,271.978912354,23.7839488983,2.0
2067200,-1702400,948.505187988,263.351867676,272.149627686,25.7241458893,4.0
2188800,-1702400,972.199890137,265.943145752,272.623291016,22.4195041656,4.0
2310400,-1702400,897.343688965,269.437713623,273.18145752,21.2323379517,4.0
2432000,-1702400,847.863891602,271.708374023,273.689086914,20.9823951721,4.0
2553600,-1702400,829.181335449,272.703826904,274.157958984,20.6452960968,4.0
2675200,-1702400,833.432922363,273.335723877,274.603973389,20.1743907928,4.0
2796800,-1702400,850.833129883,273.810974121,275.017608643,19.6895751953,4.0
2918400,-1702400,853.04876709,273.974731445,,,4.0
3040000,-1702400,848.846374512,273.920898438,,,4.0
-3040000,-1824000,1071.9510498,276.063049316,,,4.0
-2918400,-1824000,1041.79467773,275.777679443,,,4.0
-2796800,-1824000,1019.73162842,275.440460205,,,4.0
-2675200,-1824000,990.942504883,274.993560791,276.988525391,20.6123886108,4.0
-2553600,-1824000,924.520202637,274.50869751,276.422332764,20.2783432007,4.0
-2432000,-1824000,856.182800293,274.130065918,275.853759766,19.9367713928,4.0
-2310400,-1824000,773.187561035,273.606933594,275.306549072,19.5884094238,4.0
-2188800,-1824000,681.450500488,272.663208008,274.857879639,19.2413787842,4.0
-2067200,-1824000,639.154541016,271.126098633,274.448577881,18.9034385681,4.0
-1945600,-1824000,635.843933105,268.990783691,274.086914062,18.5850944519,4.0
-1824000,-1824000,639.463867188,266.743682861,273.835144043,18.2943115234,4.0
-1702400,-1824000,623.14465332,265.085266113,273.616241455,18.0380649567,4.0
-1580800,-1824000,572.003234863,264.103088379,273.390441895,17.8184642792,4.0
-1459200,-1824000,532.622009277,263.324462891,273.189727783,17.6256370544,4.0
-1337600,-1824000,496.091583252,262.534423828,273.012023926,17.4370384216,4.0
-1216000,-1824000,465.501983643,261.640350342,272.879608154,17.2160110474,4.0
-1094400,-1824000,465.058349609,260.839172363,272.754638672,16.9260215759,4.0
-972800,-1824000,463.08505249,260.093078613,272.603088379,16.5631427765,4.0
-851200,-1824000,422.057617188,259.541442871,272.47052002,16.1602725983,4.0
-729600,-1824000,387.53302002,259.117431641,272.373779297,15.7521038055,4.0
-608000,-1824000,332.583557129,258.681732178,272.322845459,15.3621301651,4.0
-486400,-1824000,288.031616211,258.12097168,272.267913818,14.9852104187,4.0
-364800,-1824000,272.380615234,257.550170898,272.211151123,14.5937309265,4.0
-243200,-1824000,290.775848389,257.593933105,272.155914307,14.1093835831,4.0
-121600,-1824000,341.56842041,258.31451416,272.069152832,13.4112005234,4.0
0,-1824000,375.573272705,258.726013184,272.214660645,12.3778829575,4.0
121600,-1824000,401.662719727,258.80166626,272.112213135,10.7404966354,4.0
243200,-1824000,396.717407227,257.353363037,271.769836426,7.84915876389,4.0
364800,-1824000,386.443817139,244.126647949,271.657409668,1.51072382927,2.0
486400,-1824000,146.95892334,233.664627075,271.52911377,10.7689247131,2.0
608000,-1824000,98.777923584,237.860626221,271.479553223,13.5894298553,2.0
729600,-1824000,134.594161987,234.649856567,271.571899414,11.7488498688,2.0
851200,-1824000,188.277252197,234.834854126,271.633026123,13.8059329987,2.0
972800,-1824000,240.399002075,236.243515015,271.668243408,16.1438884735,2.0
1094400,-1824000,289.232940674,237.539321899,271.691772461,17.2572002411,2.0
1216000,-1824000,342.360870361,238.712158203,271.722747803,16.8920459747,2.0
1337600,-1824000,386.832305908,240.257278442,271.766265869,15.9039554596,2.0
1459200,-1824000,399.148590088,242.400939941,271.851989746,15.7238388062,2.0
1580800,-1824000,437.542724609,242.752502441,271.841766357,17.7934417725,2.0
1702400,-1824000,535.301147461,246.913406372,271.779602051,16.441576004,2.0
1824000,-1824000,851.16784668,254.344894409,271.793121338,4.72419834137,2.0
1945600,-1824000,1076.76086426,263.328369141,272.069671631,15.8440389633,4.0
2067200,-1824000,1171.78833008,265.32208252,272.607635498,20.5356082916,4.0
2188800,-1824000,997.807678223,268.616546631,272.989746094,21.1613445282,4.0
2310400,-1824000,902.024230957,271.500396729,273.556274414,20.9312705994,4.0
2432000,-1824000,860.276367188,272.744720459,274.084014893,20.7037162781,4.0
2553600,-1824000,850.418518066,273.31060791,274.562286377,20.4372196198,4.0
2675200,-1824000,860.761047363,273.712097168,275.00958252,20.0999526978,4.0
2796800,-1824000,864.585083008,273.993804932,,,4.0
2918400,-1824000,865.229553223,274.184570312,,,4.0
3040000,-1824000,857.950561523,274.212890625,,,4.0
-3040000,-1945600,1058.54675293,276.270324707,,,4.0
-2918400,-1945600,1030.8215332,276.001098633,,,4.0
-2796800,-1945600,1019.48748779,275.749542236,,,4.0
-2675200,-1945600,999.608398438,275.144866943,277.330841064,21.092048645,4.0
-2553600,-1945600,932.246032715,274.514709473,276.795623779,20.755027771,4.0
-2432000,-1945600,871.388427734,274.138427734,276.16519165,20.4068603516,4.0
-2310400,-1945600,789.769165039,273.74621582,275.617218018,20.0493011475,4.0
-2188800,-1945600,719.453979492,273.01940918,275.128814697,19.6900978088,4.0
-2067200,-1945600,677.840026855,271.692565918,274.732757568,19.3348865509,4.0
-1945600,-1945600,663.203857422,269.812438965,274.370544434,18.9925041199,4.0
-1824000,-1945600,666.38067627,267.810455322,274.050445557,18.6693286896,4.0
-1702400,-1945600,649.068847656,266.142486572,273.791717529,18.3692131042,4.0
-1580800,-1945600,603.781982422,264.905426025,273.545257568,18.0954341888,4.0
-1459200,-1945600,567.449279785,263.949157715,273.320495605,17.838300705,4.0
-1337600,-1945600,533.747619629,263.061462402,273.125335693,17.5801887512,4.0
-1216000,-1945600,502.885681152,262.181549072,272.974761963,17.3045120239,4.0
-1094400,-1945600,494.005096436,261.430480957,272.848266602,16.9941730499,4.0
-972800,-1945600,477.735778809,260.870666504,272.734466553,16.6463260651,4.0
-851200,-1945600,444.857208252,260.426879883,272.608215332,16.2690811157,4.0
-729600,-1945600,419.675994873,260.00894165,272.510284424,15.876326561,4.0
-608000,-1945600,377.586639404,259.547912598,272.429199219,15.4755735397,4.0
-486400,-1945600,339.446960449,259.042358398,272.350708008,15.0543699265,4.0
-364800,-1945600,321.293395996,258.552642822,272.295166016,14.5880584717,4.0
-243200,-1945600,344.995269775,258.502593994,272.238800049,14.0216522217,4.0
-121600,-1945600,396.206512451,258.890991211,272.232025146,13.2581291199,4.0
0,-1945600,441.139831543,259.107208252,272.180114746,12.1595811844,4.0
121600,-1945600,474.15145874,259.572540283,272.062561035,10.3040361404,4.0
243200,-1945600,421.990142822,259.078948975,271.819213867,6.82191991806,4.0
364800,-1945600,335.527923584,240.261550903,271.702423096,5.33760309219,2.0
486400,-1945600,147.001525879,238.06489563,271.513549805,27.0040416718,2.0
608000,-1945600,153.811447144,242.932281494,271.292449951,19.4001789093,2.0
729600,-1945600,231.481887817,239.916809082,271.551757812,8.35850048065,2.0
851200,-1945600,289.072113037,239.964309692,271.648590088,14.5141601562,2.0
972800,-1945600,424.658203125,242.72328186,271.688903809,18.8746509552,2.0
1094400,-1945600,524.99017334,244.140075684,271.675720215,20.3921108246,2.0
1216000,-1945600,559.915100098,245.526504517,271.688232422,17.3046970367,2.0
1337600,-1945600,663.577026367,247.563156128,271.770996094,16.0775623322,2.0
1459200,-1945600,792.247558594,249.535583496,271.802368164,8.9043006897,2.0
1580800,-1945600,671.182983398,250.839599609,271.960723877,20.2299900055,2.0
1702400,-1945600,815.776855469,258.543884277,271.763122559,20.1080589294,2.92806410789
1824000,-1945600,1080.81274414,261.925933838,272.091186523,14.3029165268,4.0
1945600,-1945600,1259.58520508,264.652862549,272.502716064,16.9408130646,4.0
2067200,-1945600,1116.02819824,268.039733887,272.777740479,19.2552509308,4.0
2188800,-1945600,982.282714844,271.095947266,273.362762451,20.2819671631,4.0
2310400,-1945600,929.648010254,272.779663086,273.960693359,20.5465946198,4.0
2432000,-1945600,910.351623535,273.389526367,274.510803223,20.5136528015,4.0
2553600,-1945600,913.99597168,273.744995117,274.987518311,20.3463859558,4.0
2675200,-1945600,910.832458496,274.005554199,275.41809082,20.0979537964,4.0
2796800,-1945600,923.29498291,274.204803467,,,4.0
2918400,-1945600,930.487304688,274.476593018,,,4.0
3040000,-1945600,917.897705078,274.548950195,,,4.0
-3040000,-2067200,1055.92028809,276.465942383,,,4.0
-2918400,-2067200,1016.31542969,276.225463867,,,4.0
-2796800,-2067200,993.56439209,275.961120605,,,4.0
-2675200,-2067200,969.728271484,275.312744141,,,4.0
-2553600,-2067200,925.199645996,274.595336914,277.240783691,21.2260780334,4.0
-2432000,-2067200,866.856872559,274.171173096,276.618621826,20.8720149994,4.0
-2310400,-2067200,802.585693359,273.8074646,276.037719727,20.5066547394,4.0
-2188800,-2067200,747.602233887,273.258605957,275.476104736,20.136346817,4.0
-2067200,-2067200,706.145385742,272.276611328,275.059539795,19.7661418915,4.0
-1945600,-2067200,683.003295898,270.736938477,274.641296387,19.4044246674,4.0
-1824000,-2067200,687.059448242,269.136169434,274.3125,19.0558052063,4.0
-1702400,-2067200,672.668579102,267.613739014,274.01864624,18.7215576172,4.0
-1580800,-2067200,635.320983887,266.152435303,273.72744751,18.4038333893,4.0
-1459200,-2067200,607.793395996,264.852874756,273.471130371,18.1005172729,4.0
-1337600,-2067200,577.337768555,263.760192871,273.255645752,17.7994537354,4.0
-1216000,-2067200,545.664001465,262.878570557,273.071166992,17.4884243011,4.0
-1094400,-2067200,528.255432129,262.347076416,272.930603027,17.1592617035,4.0
-972800,-2067200,509.768890381,261.948577881,272.802154541,16.8082828522,4.0
-851200,-2067200,481.213226318,261.535186768,272.691833496,16.4370727539,4.0
-729600,-2067200,465.235565186,261.07699585,272.591949463,16.0480823517,4.0
-608000,-2067200,437.687011719,260.61807251,272.505645752,15.6391773224,4.0
-486400,-2067200,407.741912842,260.205169678,272.440826416,15.2021427155,4.0
-364800,-2067200,390.457519531,259.794250488,272.375,14.7151727676,4.0
-243200,-2067200,411.720825195,259.617980957,272.310516357,14.1458320618,4.0
-121600,-2067200,456.43560791,259.6824646,272.287963867,13.4396715164,4.0
0,-2067200,517.748901367,259.686004639,272.254425049,12.5240831375,4.0
121600,-2067200,563.180419922,259.950805664,272.097961426,11.2202119827,4.0
243200,-2067200,494.593322754,260.051605225,271.871063232,9.70626068115,4.0
364800,-2067200,390.839569092,259.02835083,271.671844482,9.03343105316,4.0
486400,-2067200,462.811340332,255.797653198,271.589294434,15.4580726624,2.81958389282
608000,-2067200,570.442993164,256.294281006,271.309692383,27.5689811707,4.0
729600,-2067200,681.970275879,252.665756226,271.45199585,7.31539583206,3.13228797913
851200,-2067200,500.071594238,248.321273804,271.785705566,15.8809747696,2.0
972800,-2067200,689.407043457,251.045120239,271.657806396,35.367603302,2.0
1094400,-2067200,806.35345459,253.174224854,271.633575439,34.9032516479,2.0
1216000,-2067200,729.324523926,258.929870605,271.566436768,23.8448886871,4.0
1337600,-2067200,912.808227539,259.802642822,271.803497314,24.995016098,4.0
1459200,-2067200,940.451782227,258.657562256,271.815460205,22.6270294189,3.66476798058
1580800,-2067200,932.265563965,261.66305542,271.732055664,20.6748142242,4.0
1702400,-2067200,1137.50366211,262.540740967,272.025390625,20.1167430878,4.0
1824000,-2067200,1210.97058105,264.774658203,272.321228027,18.4577598572,4.0
1945600,-2067200,1144.19311523,267.549255371,272.627563477,18.5737323761,4.0
2067200,-2067200,1030.12402344,270.655548096,273.234680176,19.4585704803,4.0
2188800,-2067200,983.101257324,272.573486328,273.818817139,20.1179523468,4.0
2310400,-2067200,979.201904297,273.4324646,274.475646973,20.4142303467,4.0
2432000,-2067200,974.365783691,273.792816162,274.9765625,20.4639434814,4.0
2553600,-2067200,969.862243652,274.064788818,275.424987793,20.3624362946,4.0
2675200,-2067200,972.35723877,274.275146484,,,4.0
2796800,-2067200,991.62878418,274.517578125,,,4.0
2918400,-2067200,1000.01434326,274.82925415,,,4.0
3040000,-2067200,971.558288574,274.903137207,,,4.0
-3040000,-2188800,1054.1229248,276.657287598,,,4.0
-2918400,-2188800,1002.08190918,276.463562012,,,4.0
-2796800,-2188800,977.099914551,276.300598145,,,4.0
-2675200,-2188800,949.37677002,275.602783203,,,4.0
-2553600,-2188800,911.912780762,274.79498291,,,4.0
-2432000,-2188800,866.657653809,274.276184082,277.015686035,21.3292350769,4.0
-2310400,-2188800,808.763061523,273.874725342,276.413848877,20.9579944611,4.0
-2188800,-2188800,762.779602051,273.403137207,275.87399292,20.5782566071,4.0
-2067200,-2188800,727.104492188,272.705535889,275.387176514,20.1967735291,4.0
-1945600,-2188800,695.584655762,271.592895508,274.977050781,19.8196773529,4.0
-1824000,-2188800,687.952026367,270.343780518,274.595977783,19.4505443573,4.0
-1702400,-2188800,675.06427002,269.010955811,274.253814697,19.0916862488,4.0
-1580800,-2188800,653.851196289,267.544769287,273.917602539,18.74376297,4.0
-1459200,-2188800,628.240539551,266.084564209,273.630004883,18.4066143036,4.0
-1337600,-2188800,600.598388672,264.854400635,273.393432617,18.0755596161,4.0
-1216000,-2188800,587.380615234,263.968017578,273.20324707,17.7414093018,4.0
-1094400,-2188800,577.482849121,263.475494385,273.027160645,17.3967037201,4.0
-972800,-2188800,550.278930664,263.118164062,272.885009766,17.0395240784,4.0
-851200,-2188800,527.564453125,262.68460083,272.777526855,16.6679077148,4.0
-729600,-2188800,520.092163086,262.209747314,272.677185059,16.2788658142,4.0
-608000,-2188800,503.549682617,261.812408447,272.59161377,15.866394043,4.0
-486400,-2188800,490.749053955,261.421112061,272.523742676,15.4281072617,4.0
-364800,-2188800,476.783447266,261.120056152,272.459197998,14.953207016,4.0
-243200,-2188800,485.233337402,260.932495117,272.394775391,14.4283857346,4.0
-121600,-2188800,521.429992676,260.727508545,272.327514648,13.8432350159,4.0
0,-2188800,600.855285645,260.603729248,272.230926514,13.2066755295,4.0
121600,-2188800,669.403869629,260.59085083,272.103485107,12.5566577911,4.0
243200,-2188800,671.687133789,260.704437256,271.936950684,12.2614612579,4.0
364800,-2188800,651.950134277,260.383056641,271.765533447,13.035943985,4.0
486400,-2188800,686.409484863,260.126983643,271.648529053,15.9867649078,4.0
608000,-2188800,728.297119141,259.872406006,271.642333984,18.2788295746,4.0
729600,-2188800,845.226989746,259.473632812,271.648071289,16.7823219299,4.0
851200,-2188800,809.417053223,259.699829102,271.673919678,20.439163208,4.0
972800,-2188800,874.600280762,259.794830322,271.461914062,22.5412540436,4.0
1094400,-2188800,850.399414062,259.826507568,271.530731201,22.2990093231,4.0
1216000,-2188800,855.357971191,260.476959229,271.756011963,22.7995738983,4.0
1337600,-2188800,902.943603516,261.669006348,271.990631104,21.7718372345,4.0
1459200,-2188800,990.421630859,262.662353516,272.084960938,20.6375999451,4.0
1580800,-2188800,1076.77087402,263.735565186,272.138153076,20.6320266724,4.0
1702400,-2188800,1158.52416992,265.695281982,272.4012146,20.3289203644,4.0
1824000,-2188800,1140.73510742,268.08001709,272.715942383,19.8234100342,4.0
1945600,-2188800,1054.93774414,270.29510498,273.171295166,19.7329292297,4.0
2067200,-2188800,986.972167969,272.083587646,273.711456299,20.0173816681,4.0
2188800,-2188800,987.526306152,273.212524414,274.380889893,20.3405303955,4.0
2310400,-2188800,1006.15460205,273.786193848,274.939910889,20.5332984924,4.0
2432000,-2188800,1003.55395508,274.145996094,275.4581604,20.5731544495,4.0
2553600,-2188800,992.48638916,274.378601074,,,4.0
2675200,-2188800,1003.90100098,274.588928223,,,4.0
2796800,-2188800,1019.1083374,274.832977295,,,4.0
2918400,-2188800,1005.1385498,275.158660889,,,4.0
3040000,-2188800,963.326843262,275.264587402,,,4.0
-3040000,-2310400,1036.62268066,276.858215332,,,4.0
-2918400,-2310400,985.371948242,276.702789307,,,4.0
-2796800,-2310400,963.584411621,276.668243408,,,4.0
-2675200,-2310400,944.301635742,276.039031982,,,4.0
-2553600,-2310400,908.428161621,275.157897949,,,4.0
-2432000,-2310400,858.30456543,274.470336914,,,4.0
-2310400,-2310400,809.249633789,274.009155273,276.774749756,21.4015331268,4.0
-2188800,-2310400,778.425415039,273.559326172,276.214263916,21.0156517029,4.0
-2067200,-2310400,748.928955078,273.009460449,275.723724365,20.6255512238,4.0
-1945600,-2310400,710.959533691,272.249908447,275.279937744,20.2368831635,4.0
-1824000,-2310400,681.580749512,271.361999512,274.872528076,19.8542766571,4.0
-1702400,-2310400,656.911132812,270.31817627,274.488891602,19.4784946442,4.0
-1580800,-2310400,638.406677246,269.032043457,274.131225586,19.1105537415,4.0
-1459200,-2310400,621.365783691,267.669555664,273.785522461,18.7512702942,4.0
-1337600,-2310400,610.400817871,266.450317383,273.503082275,18.3994960785,4.0
-1216000,-2310400,618.830810547,265.501464844,273.297790527,18.0487804413,4.0
-1094400,-2310400,615.312988281,264.810668945,273.12979126,17.6945343018,4.0
-972800,-2310400,596.831726074,264.347900391,273.010223389,17.3319911957,4.0
-851200,-2310400,569.120300293,263.910369873,272.890808105,16.9580287933,4.0
-729600,-2310400,574.430664062,263.471588135,272.778961182,16.5679321289,4.0
-608000,-2310400,566.006896973,263.02947998,272.686706543,16.1571521759,4.0
-486400,-2310400,572.582275391,262.698150635,272.609741211,15.7256422043,4.0
-364800,-2310400,566.361938477,262.50982666,272.545196533,15.2727680206,4.0
-243200,-2310400,562.126342773,262.33984375,272.480438232,14.8031606674,4.0
-121600,-2310400,590.017456055,262.093078613,272.403259277,14.3378295898,4.0
0,-2310400,654.058349609,261.892425537,272.287445068,13.9292507172,4.0
121600,-2310400,713.649475098,261.729156494,272.151702881,13.6811380386,4.0
243200,-2310400,752.478759766,261.885772705,272.020385742,13.858628273,4.0
364800,-2310400,762.369384766,262.049499512,271.904205322,14.7194881439,4.0
486400,-2310400,760.487915039,262.024993896,271.829376221,16.255115509,4.0
608000,-2310400,778.908081055,262.11517334,271.818145752,17.6522865295,4.0
729600,-2310400,821.871520996,261.874145508,271.816040039,18.638420105,4.0
851200,-2310400,852.932922363,261.580383301,271.82989502,20.1266555786,4.0
972800,-2310400,868.411254883,261.455474854,271.838317871,21.3084449768,4.0
1094400,-2310400,834.157897949,261.501861572,271.8828125,21.9166946411,4.0
1216000,-2310400,826.016784668,261.943695068,272.011810303,22.1713790894,4.0
1337600,-2310400,881.027099609,262.964752197,272.109771729,21.857629776,4.0
1459200,-2310400,977.938110352,264.492980957,272.281768799,21.3965854645,4.0
1580800,-2310400,1054.70617676,266.618652344,272.535003662,21.0945625305,4.0
1702400,-2310400,1101.61315918,268.679870605,272.839508057,20.8274784088,4.0
1824000,-2310400,1081.21154785,270.53604126,273.257019043,20.5780677795,4.0
1945600,-2310400,1019.87670898,271.956451416,273.720794678,20.4841270447,4.0
2067200,-2310400,989.32598877,273.047241211,274.333587646,20.5698318481,4.0
2188800,-2310400,998.409545898,273.736724854,274.932312012,20.7216472626,4.0
2310400,-2310400,1015.11431885,274.163024902,275.450714111,20.8269615173,4.0
2432000,-2310400,1009.42059326,274.477020264,,,4.0
2553600,-2310400,991.91595459,274.720672607,,,4.0
2675200,-2310400,996.885192871,274.936401367,,,4.0
2796800,-2310400,999.116821289,275.194946289,,,4.0
2918400,-2310400,967.282592773,275.555267334,,,4.0
3040000,-2310400,926.258117676,275.709533691,,,4.0
-3040000,-2432000,1038.82946777,277.00970459,,,4.0
-2918400,-2432000,979.350646973,276.90536499,,,4.0
-2796800,-2432000,954.445739746,277.01751709,,,4.0
-2675200,-2432000,938.71673584,276.502075195,,,4.0
-2553600,-2432000,907.54888916,275.700408936,,,4.0
-2432000,-2432000,857.609375,274.89944458,,,4.0
-2310400,-2432000,806.066345215,274.337005615,,,4.0
-2188800,-2432000,770.872314453,273.870941162,276.51574707,21.4454994202,4.0
-2067200,-2432000,746.452148438,273.371337891,275.993164062,21.0505981445,4.0
-1945600,-2432000,720.747192383,272.784851074,275.543334961,20.6546020508,4.0
-1824000,-2432000,677.31060791,272.148834229,275.096679688,20.2635669708,4.0
-1702400,-2432000,631.914733887,271.436676025,274.705627441,19.8792495728,4.0
-1580800,-2432000,607.785766602,270.514709473,274.312805176,19.5013828278,4.0
-1459200,-2432000,615.336364746,269.322479248,273.926635742,19.1303520203,4.0
-1337600,-2432000,621.74017334,268.110412598,273.638122559,18.7676868439,4.0
-1216000,-2432000,642.971252441,267.065155029,273.385650635,18.4071655273,4.0
-1094400,-2432000,663.13848877,266.293334961,273.215454102,18.0459651947,4.0
-972800,-2432000,656.382019043,265.744232178,273.091125488,17.6797466278,4.0
-851200,-2432000,632.448364258,265.247283936,272.971405029,17.3041725159,4.0
-729600,-2432000,630.586608887,264.779388428,272.881744385,16.9147624969,4.0
-608000,-2432000,630.922729492,264.356323242,272.786682129,16.5084953308,4.0
-486400,-2432000,652.843505859,264.0987854,272.702575684,16.0850944519,4.0
-364800,-2432000,652.764770508,264.006134033,272.602386475,15.6489171982,4.0
-243200,-2432000,640.548400879,263.951477051,272.538787842,15.2147140503,4.0
-121600,-2432000,645.258544922,263.74432373,272.478820801,14.8177566528,4.0
0,-2432000,670.131103516,263.659210205,272.423553467,14.5300951004,4.0
121600,-2432000,700.560668945,263.548461914,272.246673584,14.4492750168,4.0
243200,-2432000,751.541625977,263.629699707,272.127349854,14.7605333328,4.0
364800,-2432000,788.686767578,263.932403564,272.057769775,15.5440301895,4.0
486400,-2432000,785.434020996,264.113372803,272.094726562,16.7023944855,4.0
608000,-2432000,800.017700195,264.409088135,272.101654053,17.9432201385,4.0
729600,-2432000,810.594543457,264.708831787,271.987335205,19.1254997253,4.0
851200,-2432000,804.82611084,264.255737305,272.031463623,20.3262863159,4.0
