x-axis,y-axis,precipitation,air_temp,ocean_temp,ice_thickness
1459200,-1337600,77.4146728516,228.330841064,272.174591064,2578.84301758
1580800,-1337600,117.849693298,230.815658569,272.175079346,2713.00854492
1702400,-1337600,177.973937988,234.274871826,272.156463623,2560.47558594
1824000,-1337600,235.158233643,238.099914551,272.458007812,2396.25024414
1945600,-1337600,302.045501709,242.734176636,271.997161865,2017.06384277
2067200,-1337600,425.974609375,249.997772217,272.700714111,1293.98034668
2188800,-1337600,734.998718262,262.991149902,272.97869873,317.543579102
486400,-1459200,65.5651855469,243.134506226,271.579101562,679.632385254
608000,-1459200,42.7413101196,235.034393311,271.559234619,2006.05993652
729600,-1459200,39.5892562866,230.11920166,271.592773438,2067.92919922
851200,-1459200,42.6885452271,226.952285767,271.664886475,2859.9375
972800,-1459200,48.4386367798,226.97883606,271.934448242,3127.85058594
1094400,-1459200,58.3971557617,227.711700439,271.986480713,3033.67382812
1216000,-1459200,68.4294662476,228.572525024,271.95135498,2646.10546875
1337600,-1459200,90.6810455322,229.6431427,271.982574463,2894.56103516
1459200,-1459200,110.120101929,230.655044556,272.023834229,2682.9765625
1580800,-1459200,147.20539856,232.828521729,272.056060791,2809.05371094
1702400,-1459200,253.910064697,236.788192749,271.844360352,2499.81982422
1824000,-1459200,428.346313477,241.466156006,272.616363525,2314.09790039
1945600,-1459200,618.802856445,246.889343262,272.650817871,1770.26635742
2067200,-1459200,710.629577637,254.88848877,272.655090332,1166.52172852
2188800,-1459200,936.024780273,266.270019531,273.100830078,128.570083618
486400,-1580800,173.259841919,246.227050781,271.573974609,308.882019043
608000,-1580800,80.1841201782,234.451309204,271.522705078,1672.17407227
729600,-1580800,59.4544792175,230.51234436,271.585510254,2105.07397461
851200,-1580800,53.3988952637,229.031738281,271.765441895,2596.02905273
972800,-1580800,69.5708618164,229.226989746,271.959564209,3140.46289062
1094400,-1580800,80.431892395,229.874954224,272.007385254,3028.62329102
1216000,-1580800,93.9629364014,231.286193848,271.918518066,2642.37280273
1337600,-1580800,114.833961487,231.425613403,271.970458984,2549.29858398
1459200,-1580800,133.729598999,232.118453979,271.959503174,2759.3449707
1580800,-1580800,206.092102051,233.597305298,272.025726318,3361.6262207
1702400,-1580800,293.343383789,238.445297241,272.435058594,2625.58569336
1824000,-1580800,558.622924805,245.491821289,272.534393311,2029.88195801
1945600,-1580800,1203.61706543,256.997772217,272.412109375,1230.09667969
2067200,-1580800,1529.74230957,263.922668457,272.087127686,54.5340690613
486400,-1702400,231.920516968,239.007904053,271.538299561,41.915599823
608000,-1702400,114.955696106,230.629089355,271.546203613,1075.4510498
729600,-1702400,86.9374847412,230.587799072,271.615020752,2741.01708984
851200,-1702400,84.0759429932,231.533569336,271.777160645,2524.96655273
972800,-1702400,95.903213501,232.158676147,271.959747314,3061.68237305
1094400,-1702400,114.558586121,233.126647949,271.999053955,3324.66552734
1216000,-1702400,131.046432495,234.356338501,272.037322998,3220.8659668
1337600,-1702400,151.865982056,235.079421997,271.943908691,2072.67919922
1459200,-1702400,159.858200073,235.820037842,271.948638916,2174.00024414
1580800,-1702400,212.077713013,236.59576416,271.993469238,3267.90014648
1702400,-1702400,366.287139893,241.259674072,271.969787598,2074.54858398
1824000,-1702400,589.361877441,247.559356689,271.829101562,1643.08325195
1945600,-1702400,919.837158203,256.597747803,272.649993896,1008.99554443
364800,-1824000,444.386535645,245.522567749,271.580413818,110.453071594
486400,-1824000,202.927398682,234.520355225,271.551513672,322.526611328
608000,-1824000,134.152679443,238.392608643,271.590606689,1446.07995605
729600,-1824000,133.211090088,235.031051636,271.746856689,2698.59619141
851200,-1824000,141.942871094,235.3177948,271.93145752,2794.09033203
972800,-1824000,163.01184082,236.702178955,271.968200684,2689.46337891
1094400,-1824000,178.097442627,238.077301025,271.991668701,2773.70727539
1216000,-1824000,206.442672729,239.19720459,272.023162842,2375.75268555
1337600,-1824000,239.039428711,240.75630188,271.942504883,1882.80102539
1459200,-1824000,261.11026001,242.897567749,271.99520874,1735.17236328
1580800,-1824000,327.273071289,243.34526062,271.993469238,1920.26220703
1702400,-1824000,503.835723877,247.560287476,271.956268311,1913.66418457
1824000,-1824000,890.336120605,255.653823853,272.490753174,962.906677246
364800,-1945600,385.816772461,242.259887695,271.640075684,26.1626968384
486400,-1945600,222.185577393,239.006652832,271.523345947,9.88005065918
608000,-1945600,189.490783691,243.540802002,271.609436035,22.875629425
729600,-1945600,228.328659058,240.498123169,271.627044678,1060.37438965
851200,-1945600,231.261322021,240.466659546,271.712249756,2161.55517578
972800,-1945600,311.661437988,243.132797241,271.9871521,1842.19641113
1094400,-1945600,344.544799805,244.596420288,271.974731445,2510.078125
1216000,-1945600,357.404663086,246.093505859,271.989196777,2062.47753906
1337600,-1945600,466.536773682,248.282516479,271.986602783,1217.55688477
1459200,-1945600,616.66003418,250.391265869,272.14743042,2095.78930664
1580800,-1945600,538.166564941,252.164398193,271.961730957,1257.79174805
1702400,-1945600,771.856323242,260.387298584,272.409790039,218.997680664
486400,-2067200,571.743225098,256.756958008,271.560455322,27.5728302002
851200,-2067200,444.625091553,249.454589844,272.062438965,1542.92114258
972800,-2067200,579.265014648,251.962249756,271.74005127,1209.68859863
1094400,-2067200,645.471801758,254.36038208,271.931243896,1099.05163574
1459200,-2067200,818.281677246,259.727203369,272.243591309,61.6874465942
