x-axis,y-axis,precipitation,air_temp,ocean_temp,ice_thickness
-1337600,-2918400,841.832092285,270.693695068,274.033325195,0.0
-1216000,-2918400,841.357910156,270.259735107,273.798339844,0.0
-1094400,-2918400,836.393249512,269.878082275,273.593566895,0.0
-972800,-2918400,862.483825684,269.500762939,273.422546387,0.0
-851200,-2918400,908.53302002,269.087524414,273.276763916,0.0
-729600,-2918400,910.461242676,268.706268311,273.151641846,0.0
-608000,-2918400,876.597839355,268.378082275,273.031921387,0.0
-486400,-2918400,846.649597168,268.156463623,272.931030273,0.0
-364800,-2918400,828.782043457,267.988311768,272.847869873,0.0
-243200,-2918400,832.628173828,267.804504395,272.753753662,0.0
-121600,-2918400,847.679870605,267.601257324,272.663848877,0.0
0,-2918400,878.532165527,267.468383789,272.559753418,0.0
121600,-2918400,899.714172363,267.428527832,272.47454834,0.0
243200,-2918400,909.986938477,267.394226074,272.421478271,0.0
364800,-2918400,917.615722656,267.46572876,272.390441895,0.0
486400,-2918400,928.67755127,267.63873291,272.368713379,0.0
608000,-2918400,942.811828613,267.768371582,272.375732422,0.0
729600,-2918400,899.1796875,267.83001709,272.419769287,0.0
851200,-2918400,841.871765137,267.875427246,272.489532471,0.0
972800,-2918400,808.846313477,268.204956055,272.607147217,0.0
1094400,-2918400,800.482788086,268.748748779,272.772949219,0.0
1216000,-2918400,818.852294922,269.224761963,272.993347168,0.0
1337600,-2918400,842.024353027,269.754730225,273.254089355,0.0
1459200,-2918400,864.526306152,270.440216064,273.612976074,0.0
1580800,-2918400,891.640258789,271.187957764,274.124053955,0.0
-1337600,-3040000,848.994689941,270.612945557,274.049713135,0.0
-1216000,-3040000,850.176208496,270.180725098,273.819793701,0.0
-1094400,-3040000,852.247680664,269.792205811,273.62588501,0.0
-972800,-3040000,881.444213867,269.411621094,273.462768555,0.0
-851200,-3040000,939.484741211,269.024047852,273.310943604,0.0
-729600,-3040000,935.227783203,268.678039551,273.178405762,0.0
-608000,-3040000,894.297180176,268.359069824,273.057525635,0.0
-486400,-3040000,863.287780762,268.100128174,272.956085205,0.0
-364800,-3040000,855.314025879,267.872619629,272.864807129,0.0
-243200,-3040000,874.797851562,267.602050781,272.765197754,0.0
-121600,-3040000,885.416137695,267.355682373,272.672302246,0.0
0,-3040000,903.394165039,267.191253662,272.575164795,0.0
121600,-3040000,929.508178711,267.126220703,272.494476318,0.0
243200,-3040000,942.440429688,267.10848999,272.444244385,0.0
364800,-3040000,942.495605469,267.165679932,272.404907227,0.0
486400,-3040000,947.587219238,267.292724609,272.37600708,0.0
608000,-3040000,948.76550293,267.450653076,272.386016846,0.0
729600,-3040000,909.767272949,267.61706543,272.43572998,0.0
851200,-3040000,856.638793945,267.821258545,272.508483887,0.0
972800,-3040000,825.776733398,268.183197021,272.612121582,0.0
1094400,-3040000,821.246765137,268.688415527,272.749664307,0.0
1216000,-3040000,835.7421875,269.181488037,272.963043213,0.0
1337600,-3040000,862.693054199,269.769958496,273.214385986,0.0
