x-axis,y-axis,precipitation,air_temp,ocean_temp,ice_velocity
851200,-1337600,33.7879257202,225.597503662,271.681274414,1.24552512169
972800,-1337600,38.4521865845,225.506973267,271.746582031,2.25342774391
1094400,-1337600,43.6506614685,226.088897705,271.913543701,5.03055334091
1216000,-1337600,53.5673713684,226.687927246,271.965454102,5.26633262634
1337600,-1337600,66.9259490967,227.34803772,272.019439697,11.8235902786
1459200,-1337600,77.4146728516,228.330841064,272.174591064,3.75416588783
1580800,-1337600,117.849693298,230.815658569,272.175079346,16.1521320343
1702400,-1337600,177.973937988,234.274871826,272.156463623,30.2723865509
1824000,-1337600,235.158233643,238.099914551,272.458007812,22.0801887512
1945600,-1337600,302.045501709,242.734176636,271.997161865,53.1874580383
2067200,-1337600,425.974609375,249.997772217,272.700714111,83.7598342896
2188800,-1337600,734.998718262,262.991149902,272.97869873,2902.69482422
486400,-1459200,65.5651855469,243.134506226,271.579101562,0.120061866939
608000,-1459200,42.7413101196,235.034393311,271.559234619,4.33211565018
729600,-1459200,39.5892562866,230.11920166,271.592773438,11.6327562332
851200,-1459200,42.6885452271,226.952285767,271.664886475,2.00398468971
972800,-1459200,48.4386367798,226.97883606,271.934448242,2.66380667686
1094400,-1459200,58.3971557617,227.711700439,271.986480713,5.4807972908
1216000,-1459200,68.4294662476,228.572525024,271.95135498,5.32724523544
1337600,-1459200,90.6810455322,229.6431427,271.982574463,11.8542957306
1459200,-1459200,110.120101929,230.655044556,272.023834229,7.91613721848
1580800,-1459200,147.20539856,232.828521729,272.056060791,8.22272396088
1702400,-1459200,253.910064697,236.788192749,271.844360352,50.1380271912
1824000,-1459200,428.346313477,241.466156006,272.616363525,129.821273804
1945600,-1459200,618.802856445,246.889343262,272.650817871,36.9149551392
2067200,-1459200,710.629577637,254.88848877,272.655090332,23.9366970062
2188800,-1459200,936.024780273,266.270019531,273.100830078,1177.59814453
486400,-1580800,173.259841919,246.227050781,271.573974609,0.563605248928
608000,-1580800,80.1841201782,234.451309204,271.522705078,8.0771856308
729600,-1580800,59.4544792175,230.51234436,271.585510254,7.68035650253
851200,-1580800,53.3988952637,229.031738281,271.765441895,0.771488189697
972800,-1580800,69.5708618164,229.226989746,271.959564209,8.06265544891
1094400,-1580800,80.431892395,229.874954224,272.007385254,10.6859455109
1216000,-1580800,93.9629364014,231.286193848,271.918518066,16.1175231934
1337600,-1580800,114.833961487,231.425613403,271.970458984,20.1208381653
1459200,-1580800,133.729598999,232.118453979,271.959503174,1.15814971924
1580800,-1580800,206.092102051,233.597305298,272.025726318,3.43335223198
1702400,-1580800,293.343383789,238.445297241,272.435058594,21.0057106018
1824000,-1580800,558.622924805,245.491821289,272.534393311,460.444274902
1945600,-1580800,1203.61706543,256.997772217,272.412109375,3006.58642578
2067200,-1580800,1529.74230957,263.922668457,272.087127686,3561.59204102
486400,-1702400,231.920516968,239.007904053,271.538299561,1.81659531593
608000,-1702400,114.955696106,230.629089355,271.546203613,1.54928386211
729600,-1702400,86.9374847412,230.587799072,271.615020752,0.70497739315
851200,-1702400,84.0759429932,231.533569336,271.777160645,5.47130870819
972800,-1702400,95.903213501,232.158676147,271.959747314,15.5309295654
1094400,-1702400,114.558586121,233.126647949,271.999053955,29.2026805878
1216000,-1702400,131.046432495,234.356338501,272.037322998,112.763320923
1337600,-1702400,151.865982056,235.079421997,271.943908691,29.0982627869
1459200,-1702400,159.858200073,235.820037842,271.948638916,6.70580768585
1580800,-1702400,212.077713013,236.59576416,271.993469238,23.6610908508
1702400,-1702400,366.287139893,241.259674072,271.969787598,19.5744781494
1824000,-1702400,589.361877441,247.559356689,271.829101562,15.228345871
1945600,-1702400,919.837158203,256.597747803,272.649993896,21.3284816742
364800,-1824000,444.386535645,245.522567749,271.580413818,0.920756280422
486400,-1824000,202.927398682,234.520355225,271.551513672,0.00218021171167
608000,-1824000,134.152679443,238.392608643,271.590606689,1.12064039707
729600,-1824000,133.211090088,235.031051636,271.746856689,1.92925906181
851200,-1824000,141.942871094,235.3177948,271.93145752,20.5764904022
972800,-1824000,163.01184082,236.702178955,271.968200684,22.5236053467
1094400,-1824000,178.097442627,238.077301025,271.991668701,144.768554688
1216000,-1824000,206.442672729,239.19720459,272.023162842,205.486419678
1337600,-1824000,239.039428711,240.75630188,271.942504883,56.3341522217
1459200,-1824000,261.11026001,242.897567749,271.99520874,19.5541553497
1580800,-1824000,327.273071289,243.34526062,271.993469238,31.9612503052
1702400,-1824000,503.835723877,247.560287476,271.956268311,58.4804420471
1824000,-1824000,890.336120605,255.653823853,272.490753174,40.5384178162
364800,-1945600,385.816772461,242.259887695,271.640075684,0.941685974598
608000,-1945600,189.490783691,243.540802002,271.609436035,0.00481765903533
729600,-1945600,228.328659058,240.498123169,271.627044678,4.24171543121
851200,-1945600,231.261322021,240.466659546,271.712249756,9.5681180954
972800,-1945600,311.661437988,243.132797241,271.9871521,264.526519775
1094400,-1945600,344.544799805,244.596420288,271.974731445,255.73046875
1216000,-1945600,357.404663086,246.093505859,271.989196777,15.3875455856
1337600,-1945600,466.536773682,248.282516479,271.986602783,8.45134162903
1459200,-1945600,616.66003418,250.391265869,272.14743042,85.0339889526
1580800,-1945600,538.166564941,252.164398193,271.961730957,21.9760951996
1702400,-1945600,771.856323242,260.387298584,272.409790039,564.608703613
486400,-2067200,571.743225098,256.756958008,271.560455322,0.0497934632003
851200,-2067200,444.625091553,249.454589844,272.062438965,13.002166748
972800,-2067200,579.265014648,251.962249756,271.74005127,46.2141723633
1094400,-2067200,645.471801758,254.36038208,271.931243896,1949.13208008
1459200,-2067200,818.281677246,259.727203369,272.243591309,96.3804779053
