x-axis,y-axis,ice_thickness,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
-243200,-243200,1137.55883789,143.259460449,233.026138306,271.888275146,343936.7383691367,38.862136840000005,234.23145887577778,271.90042792422224,173.36059739866667
-121600,-243200,762.18951416,137.707305908,230.855148315,271.875091553,271905.86606397445,41.019943237999996,230.568678114,271.8766140407777,122.70450041031114
0,-243200,1921.27966309,54.6604957581,227.16708374,271.87109375,243200.0,44.70401000999999,227.4359334308889,271.87061903222224,79.3332078722
121600,-243200,3019.26757812,46.4927444458,224.729476929,271.875518799,271905.86606397445,47.14604187000003,225.12196180544444,271.8752305772222,49.30431832207777
243200,-243200,3016.13842773,42.9276123047,223.376358032,271.887268066,343936.7383691367,48.51091003399998,223.40686713311112,271.8878241644445,38.284252166755564
364800,-243200,3112.03295898,28.6761054993,221.859069824,271.909729004,438435.0350964211,50.05065918,222.12037489122224,271.90875922300006,31.14161660937778
486400,-243200,2939.38452148,27.9829063416,220.98739624,271.938293457,543811.7321279489,50.95089721699998,221.39281039744446,271.93735419377776,25.74911244711111
608000,-243200,3029.11499023,22.6938037872,220.998123169,271.972381592,654836.0405475557,50.97425842299998,220.9013773598889,271.97150675455555,23.999353832666667
729600,-243200,3496.17285156,22.7018890381,220.221710205,272.011322021,769065.9269529498,51.78961181600002,220.2934926351111,272.01046752933337,22.015615463255553
851200,-243200,3048.72143555,21.3940753937,219.491394043,272.053314209,885261.362536511,52.56192016599999,219.2202233208889,272.05343288855556,19.734070883866664
972800,-243200,3007.98925781,15.2358865738,218.141571045,272.097808838,1002739.288150215,53.956237792999985,217.9738328721111,272.09626261400007,17.236430486055554
1094400,-243200,2392.46142578,14.8602695465,217.326950073,272.135253906,1121096.606006815,54.808303833,217.06995646155553,272.13441975911115,15.419172816811109
1216000,-243200,2911.65991211,15.1837348938,217.049926758,272.163909912,1240081.5457057653,55.11398315400001,216.70135328499998,272.16265530044444,16.680804464555557
1337600,-243200,3163.34399414,17.9553222656,216.75378418,272.183380127,1359529.3303198721,55.429595947000024,217.16757202144447,272.1821255153334,19.809913317355555
1459200,-243200,2579.32739258,25.0968379974,217.554153442,272.199981689,1479327.847368527,54.645828247000026,218.3023529051111,272.1992696124444,26.38128852843333
1580800,-243200,3372.46533203,35.2621040344,219.428283691,272.224151611,1599398.286856654,52.795867920000035,220.0291714137778,272.22205607088887,36.07645988463333
1702400,-243200,3399.97290039,48.2243881226,221.35194397,272.260192871,1719683.6918456836,50.90824890100001,222.06902737088888,272.26007758233334,48.99816258747777
1824000,-243200,3351.7644043,63.0285758972,223.840759277,272.316162109,1840141.9075712613,48.475402832000015,224.48441229933334,272.3164401583333,65.53911972044445
1945600,-243200,2987.18310547,80.9149780273,227.038513184,272.384460449,1960741.0843862072,45.34594726500001,227.43980407711112,272.3843790688889,87.88530264958888
2067200,-243200,2857.1953125,114.601768494,230.579040527,272.425323486,2081456.7206646407,41.846282959000035,230.83340962722227,272.57155693900006,119.88132815887778
2188800,-243200,2741.83349609,156.542510986,233.664535522,272.985565186,2202269.6655950197,39.32102966399998,234.69651963966666,272.7337036133333,170.52151150175555
2310400,-243200,1741.11608887,181.079727173,237.939819336,272.769897461,2323164.7380244043,34.83007812500003,239.21450805655553,272.8961113824445,258.88094668922224
2432000,-243200,1308.74487305,258.463409424,244.203353882,272.856872559,2444129.7510566004,28.653518677000022,245.8863694932222,272.99937947588893,456.4857754178889
2553600,-243200,338.751647949,707.389526367,254.553268433,273.363861084,2565154.8101430447,18.810592651000007,253.66831292044446,272.9636060926666,634.3070644803333
2675200,-243200,0.0,726.955505371,262.799316406,272.841247559,2686231.799379942,10.041931153000007,260.85042487255555,272.9523620604444,753.5727064345556
2796800,-243200,0.0,740.419433594,265.86907959,272.888366699,2807353.9997656154,7.019287109000004,264.9851955838888,272.9686313205556,738.7541842991112
2918400,-243200,0.0,708.795227051,266.781188965,273.234405518,2928515.8015622864,6.453216553000004,266.73706054688887,273.1697455512222,731.1037936741111
3040000,-243200,0.0,746.430908203,267.417816162,273.371612549,3049712.4848090187,5.953796387000011,267.15984090166666,273.30015055350003,727.6019999186666
-3040000,-364800,0.0,817.679870605,274.65246582,275.040710449,3061809.7654818464,0.38824462900004164,274.44763183599997,275.02234395333335,823.841023763
-2918400,-364800,0.0,834.164489746,274.285430908,275.023284912,2941111.6265793107,0.7378540039999848,274.21878729922224,275.01483832455557,835.0049845377778
-2796800,-364800,0.0,864.986694336,273.83605957,275.035369873,2820490.9643535465,1.1993103030000043,273.53155856655553,274.91441853844447,851.1816067166668
-2675200,-364800,0.0,874.347595215,272.572021484,274.7293396,2699958.162638821,2.157318115999999,272.4535183375556,274.6748114692222,863.935892741
-2553600,-364800,0.0,876.625793457,270.960083008,274.307403564,2579525.5377685255,3.3473205559999997,271.12134467233335,274.30235460066666,856.8279961479999
-2432000,-364800,0.0,849.278686523,269.751098633,273.89163208,2459207.8074046527,4.140533446999996,269.85530938044445,273.88960774733334,820.8959825303333
-2310400,-364800,0.0,772.54095459,268.868530273,273.497039795,2339022.7018992356,4.628509522000002,268.6464538574444,273.498799642,764.9744398327778
-2188800,-364800,0.0,704.018066406,267.462158203,273.11895752,2218991.7710527903,5.6567993169999795,267.35299343522223,273.1394178604444,728.4392089843334
-2067200,-364800,0.0,737.636352539,265.940673828,272.773223877,2099141.4625984593,6.8325500490000195,264.9166598848889,272.83424546988886,776.6949801973333
-1945600,-364800,108.897171021,969.742492676,260.814086914,272.714538574,1979504.5844857243,11.900451660000044,262.0334353975556,272.55626763233334,805.2810736761111
-1824000,-364800,320.225494385,648.699279785,257.050628662,272.289031982,1860122.318558648,15.238403319999975,259.48793707955554,272.329023573,749.1032375757778
-1702400,-364800,0.0,582.781005859,259.454345703,272.173370361,1741047.0412944045,12.719024658000023,257.4889611137778,272.1548394095555,727.1630181205555
-1580800,-364800,321.011016846,956.87512207,256.263427734,271.954620361,1622346.3501977623,15.69119262700002,254.47737291122223,272.0855780705556,681.4638875324443
-1459200,-364800,1634.75537109,463.854614258,249.834838867,272.079711914,1504108.9322253226,22.24487304699997,250.2799784341111,272.06039767777776,630.1824205186666
-1337600,-364800,2808.97875977,419.620025635,245.844512939,272.050567627,1386453.3169205517,26.206054688000023,246.4254235161111,272.05042860233334,478.97940741655555
-1216000,-364800,2833.03979492,389.494812012,244.352355957,272.026885986,1269541.2714835228,27.67453002900004,243.84008449977773,272.0373026529999,332.5916052925556
-1094400,-364800,2629.8137207,226.533737183,242.361968994,272.010986328,1153598.8904294248,29.649017334000007,242.62402852388888,272.05460611977776,258.01596577966666
-972800,-364800,3589.6809082,215.395828247,242.173782349,272.100280762,1038950.8554306118,29.92649841300002,242.4801550972222,272.04812961155557,183.81224060066666
-851200,-364800,1795.08557129,177.715301514,244.353439331,271.985137939,926078.0096730513,27.631698608000022,243.49942016611112,272.0391065808889,178.1937103271111
-729600,-364800,1929.20056152,203.375961304,246.105102539,272.083740234,815717.5981919232,25.978637695000003,244.430085924,271.9938998752222,185.9586995442222
-608000,-364800,1282.98522949,184.873901367,246.554275513,271.968322754,709043.7504131886,25.41404724099999,244.60286966977776,272.00025770400003,198.1441667344444
-486400,-364800,1938.92749023,197.742782593,246.8543396,272.065124512,608000.0,25.21078491200001,243.98372734933335,272.00639173722226,207.9852125381111
-364800,-364800,1317.15588379,292.627990723,247.475952148,272.055480957,515905.10755370505,24.57952880899998,242.12880622033333,272.0001695421111,215.43995327444443
-243200,-364800,158.858291626,266.580596924,240.029434204,271.919281006,438435.0350964211,31.889846801999994,239.19884236655557,271.9524943034445,217.67662726522224
-121600,-364800,920.334899902,146.379714966,233.394668579,271.875640869,384532.9634764749,38.48097228999998,234.6858825683333,271.89416843000004,162.14842987063332
0,-364800,1272.82348633,55.6149215698,230.561096191,271.860687256,364800.0,41.299591065000016,230.94607204855552,271.86273193377775,99.36337788896667
121600,-364800,1725.33935547,38.8939094543,228.688919067,271.854125977,384532.9634764749,43.16520691000002,227.88304477266664,271.85481431755557,41.83283784652222
243200,-364800,2629.55029297,31.4921226501,225.443786621,271.857543945,438435.0350964211,46.41375732399999,225.9943101671111,271.85794067388883,31.961580064544446
364800,-364800,2830.63574219,24.8737678528,224.156585693,271.868988037,515905.10755370505,47.712402344,224.16062927233332,271.86955091677777,27.576621585422224
486400,-364800,3549.20996094,23.9469547272,222.510253906,271.887573242,608000.0,49.37731933599997,222.84704250744446,271.8887837727778,23.033461676711113
608000,-364800,3023.93652344,20.4716243744,222.281585693,271.916015625,709043.7504131886,49.63442993199999,222.01004876011112,271.91751776788885,22.383657243522222
729600,-364800,2648.73364258,25.8605556488,221.770446777,271.954223633,815717.5981919232,50.18377685600004,221.39196268711112,271.95545450844446,21.13143857321111
851200,-364800,2803.93603516,21.9869537354,220.464935303,271.998077393,926078.0096730513,51.53314209000001,220.40673319500002,272.000430637,19.724781672177777
972800,-364800,3013.98144531,15.912768364,219.051498413,272.045532227,1038950.8554306118,52.99403381400003,219.20991685655554,272.0462307401111,17.432758755166667
1094400,-364800,3479.45483398,16.5418434143,217.562835693,272.084289551,1153598.8904294248,54.52145385799997,218.13418748644446,272.08566623266665,15.63723564147778
1216000,-364800,3806.42822266,15.0396308899,217.018188477,272.10736084,1269541.2714835228,55.08917236300002,217.49508836533334,272.10689968522223,16.2694392734
1337600,-364800,4563.84960938,17.4425506592,216.440597534,272.111816406,1386453.3169205517,55.671218872,217.6436123318889,272.11387464722225,19.216739442599998
1459200,-364800,3440.39916992,23.1879081726,217.958251953,272.117401123,1504108.9322253226,54.15914916999998,218.5767228868889,272.1247829858888,25.942603429144445
1580800,-364800,3341.07275391,34.4302215576,220.189483643,272.140228271,1622346.3501977623,51.950744628000024,220.23678080244446,272.22751532644446,36.52559449936667
1702400,-364800,3012.56298828,48.6434135437,222.333557129,272.173980713,1741047.0412944045,49.84042358399998,222.26838175455555,272.3539733885556,50.773109859888876
1824000,-364800,2991.86914062,65.4641494751,224.485473633,272.247314453,1860122.318558648,47.76184082,224.55359225799998,272.4745381673334,68.61419126722222
1945600,-364800,2954.38061523,92.3697738647,227.311187744,272.349304199,1979504.5844857243,45.03811645500002,227.44905768488888,272.52938503688887,93.64628897771111
2067200,-364800,2599.00244141,135.59777832,231.039276123,272.440612793,2099141.4625984593,41.401336670000006,230.9371066622222,272.6980794271111,127.85316721586666
2188800,-364800,3075.62475586,197.24710083,235.088760376,273.01071167,2218991.7710527903,37.92195129399997,234.9816792805556,272.82670423722226,179.81783718522223
2310400,-364800,2893.65722656,339.111633301,239.234542847,273.109436035,2339022.7018992356,33.87489318799999,239.54497104222224,272.9571906196667,271.85839165566665
2432000,-364800,614.188720703,563.897766113,243.772766113,272.892730713,2459207.8074046527,29.119964600000003,246.0416954888889,272.9831509061111,424.79844835066666
2553600,-364800,76.0563964844,800.998291016,253.74760437,273.191833496,2579525.5377685255,19.44422912600001,253.46005418566665,272.9775288901111,570.434407552111
2675200,-364800,0.0,779.587402344,259.24206543,272.840332031,2699958.162638821,13.598266600999978,260.58666822655556,272.96035427522224,680.3343607585555
2796800,-364800,0.0,735.13092041,265.970916748,272.902404785,2820490.9643535465,6.931488037000008,264.8258599176667,273.00731743711117,706.7107950847778
2918400,-364800,0.0,705.110168457,267.041687012,273.203979492,2941111.6265793107,6.162292479999962,266.92784288200005,273.15626695422225,731.5106540256667
3040000,-364800,0.0,754.914428711,267.727050781,273.32119751,3061809.7654818464,5.594146728999988,267.4242248535,273.27189636233334,732.074971517
-3040000,-486400,0.0,852.46472168,274.748138428,275.162139893,3078666.10076507,0.41400146500001256,274.55658467616666,275.14646911616666,852.2061360678332
-2918400,-486400,0.0,857.126037598,274.364898682,275.15637207,2958655.694737054,0.7914733879999858,274.3396165635556,275.1543646918889,861.2337307401111
-2796800,-486400,0.0,880.171936035,273.889007568,275.221374512,2838780.5832786723,1.3323669440000003,273.6937255858889,275.0418836806666,874.6098836264445
-2675200,-486400,0.0,887.826049805,272.828430176,274.813110352,2719058.6606397443,1.9846801760000403,272.6781921385556,274.7857191298889,886.4910685222222
-2553600,-486400,0.0,884.895141602,271.318695068,274.368011475,2599511.092494125,3.049316406999992,271.36434936522227,274.38146972655557,879.2293294271111
-2432000,-486400,0.0,854.289428711,269.912902832,273.955993652,2480163.0914115305,4.043090820000032,270.0496215818889,273.96801757811113,840.3049045138888
-2310400,-486400,0.0,775.017211914,268.790496826,273.582275391,2361044.921216028,4.7917785650000155,268.7959730358889,273.5898166233333,774.3186509874445
-2188800,-486400,0.0,702.344421387,267.483856201,273.245788574,2242193.21201363,5.761932373000036,267.50857883,273.2359585233333,715.7603963216667
-2067200,-486400,0.0,683.875,265.918945312,272.889465332,2123652.7023032745,6.970520019999981,265.7799919974444,272.9603237576667,713.4902886285556
-1945600,-486400,0.0,701.765441895,264.763305664,272.717956543,2005478.57630043,7.954650879000042,263.79521009644446,272.6937594943333,701.2400919597777
-1824000,-486400,0.0,661.84161377,263.261871338,272.460632324,1887739.6430652188,9.198760986000025,262.4258355035556,272.4855787488889,701.464416504
-1702400,-486400,0.0,677.633728027,262.278167725,272.236175537,1770522.725073022,9.958007812000005,260.05467224122225,272.287556966,770.2439914276666
-1580800,-486400,191.811691284,821.42401123,257.734527588,272.17401123,1653938.81386223,14.439483642000027,256.4737294515555,272.18792385511114,794.3881768116667
-1459200,-486400,1804.76281738,919.025512695,251.040008545,272.151947021,1538131.8539058997,21.111938476000006,251.13949245877777,272.126885308,712.2750311954445
-1337600,-486400,2522.14208984,462.02230835,246.260299683,272.097503662,1423291.5091435064,25.83720397900001,246.99195522744444,272.1007961695556,517.6081983778889
-1216000,-486400,2941.72265625,443.50680542,244.51953125,272.06552124,1309672.0810951113,27.54598999000001,244.26132202155557,272.09220038511114,342.1062689887778
-1094400,-486400,2693.79882812,201.990432739,242.774108887,272.148101807,1197621.1086984063,29.373992919999978,243.2744937474444,272.10834079311115,252.9728190104444
-972800,-486400,2659.57495117,156.566101074,243.405548096,272.136474609,1087623.4642558978,28.730926513000014,243.62135145411114,272.1132982042222,170.5037044948889
-851200,-486400,2969.20336914,135.569366455,245.268661499,272.124450684,980370.5421931036,26.85578918500002,244.8425530328889,272.12005954311115,154.6926091512222
-729600,-486400,2323.9284668,140.796340942,246.450973511,272.110412598,876870.0701928422,25.65943908699998,245.671069675,272.0940517848889,147.17759195966667
-608000,-486400,1303.65905762,137.204696655,245.48348999,272.09262085,778619.9072718344,26.609130859999993,245.71848381888887,272.08777872722226,149.9951468574444
-486400,-486400,1603.71899414,132.590515137,245.941482544,272.07131958,687873.4767382734,26.129837036000026,245.60778639055556,272.079006619,161.0412411161111
-364800,-486400,809.350341797,151.428848267,247.258132935,272.137145996,608000.0,24.879013061000023,244.70268419066667,272.05340576177775,188.52909766322222
-243200,-486400,1021.06488037,268.033599854,244.648178101,272.026428223,543811.7321279489,27.37825012199997,242.8849317763333,272.00007459855556,216.70767551011113
-121600,-486400,20.8707847595,334.692047119,241.355041504,271.888549805,501369.6440751075,30.533508301000012,239.19358486599998,271.9226684571111,187.45882203851113
0,-486400,25.8483886719,52.4077262878,231.136154175,271.842468262,486400.0,40.70631408700001,235.46235826277774,271.87665812188897,131.66942045419998
121600,-486400,1.47937190533,27.4215354919,230.627059937,271.821411133,501369.6440751075,41.194351196000014,231.45470513244442,271.8474256728889,61.83104790574446
243200,-486400,1550.03942871,26.5844726562,229.217468262,271.82321167,543811.7321279489,42.60574340799997,228.52815924755558,271.8298848471111,35.72970623434444
364800,-486400,2557.27148438,20.2919502258,225.850067139,271.823669434,608000.0,45.973602295000006,226.06328328444442,271.82365587022224,22.52009900408889
486400,-486400,2664.76318359,21.4137020111,224.044677734,271.829681396,687873.4767382734,47.78500366200001,224.5688256156667,271.8313971625555,20.298338148322223
608000,-486400,2851.66625977,16.950340271,222.935623169,271.852722168,778619.9072718344,48.91709899900002,223.34555901411113,271.8551907008889,20.290128284033337
729600,-486400,2615.65429688,19.4311389923,222.340621948,271.895446777,876870.0701928422,49.55482482900001,222.4500206841111,271.89503648544445,19.459105173755557
851200,-486400,2918.42944336,18.692565918,222.023223877,271.945587158,980370.5421931036,49.92236328100003,221.36667717833336,271.94714355477777,19.03767108918889
972800,-486400,2934.76708984,16.3072013855,220.155197144,272.002563477,1087623.4642558978,51.847366333000025,220.06672159833334,272.00240410711115,17.409518347855556
1094400,-486400,3108.48266602,15.9632644653,218.671646118,272.053649902,1197621.1086984063,53.382003784000005,218.88509284133332,272.05685085733336,16.260549333355556
1216000,-486400,3240.5559082,15.6905212402,218.229873657,272.080627441,1309672.0810951113,53.85075378399998,218.11307610400002,272.1241726345556,16.646618419211112
1337600,-486400,3201.97460938,17.7478160858,218.401992798,272.041809082,1423291.5091435064,53.63981628399998,218.19392734111113,272.1954040527778,19.714486016155558
1459200,-486400,3154.78979492,25.6063327789,219.385742188,272.018585205,1538131.8539058997,52.63284301700003,219.05781046555555,272.26781548388885,26.69013044568889
1580800,-486400,3273.89550781,36.7543373108,221.078216553,272.085693359,1653938.81386223,51.007476806,220.66263495555555,272.4015163845556,37.70555538601111
1702400,-486400,3511.84204102,51.5248069763,222.851394653,272.827423096,1770522.725073022,49.97602844300002,222.69200812444444,272.53806220166666,53.14341651068889
1824000,-486400,3461.43652344,73.6259918213,224.856323242,272.910614014,1887739.6430652188,48.05429077199997,224.92836507155556,272.6653679743334,73.32537799411111
1945600,-486400,3202.96069336,93.7316436768,226.91317749,272.801391602,2005478.57630043,45.888214112000014,227.80627610944444,272.7052714031111,100.7321802775
2067200,-486400,3015.52929688,123.481941223,230.977767944,272.889282227,2123652.7023032745,41.91151428300003,231.43982103133334,272.8281555175556,137.49907430005555
2188800,-486400,2885.34057617,156.191009521,235.82170105,272.996063232,2242193.21201363,37.17436218199998,235.62051391600002,272.8622199164445,189.75473615844444
2310400,-486400,1964.19543457,214.507064819,240.4896698,272.813446045,2361044.921216028,32.323776244999976,240.2540724012222,272.9201049804444,274.1536119246667
2432000,-486400,2328.98974609,379.685302734,245.689590454,273.179992676,2480163.0914115305,27.49040222199997,246.59190538188886,272.837463379,411.04419623466663
2553600,-486400,292.718475342,378.053314209,254.744644165,272.670288086,2599511.092494125,17.925643921000017,254.01771714944445,272.8521321615556,553.4026201036667
2675200,-486400,104.6147995,538.879150391,262.387878418,272.960601807,2719058.6606397443,10.572723388999975,261.03172302244445,272.86421373166667,669.3500467937779
2796800,-486400,0.0,715.595703125,265.965240479,272.98425293,2838780.5832786723,7.019012451000037,265.2690226236667,273.0110846625555,711.3065931533333
2918400,-486400,0.0,709.92364502,267.375366211,273.210266113,2958655.694737054,5.834899901999961,267.32679918066674,273.1713731553333,743.3733045790001
3040000,-486400,0.0,767.27545166,268.20223999,273.289916992,3078666.10076507,5.087677001999964,267.90585327133334,273.2891743976666,747.8338521321666
-3040000,-608000,0.0,879.762329102,274.832489014,275.253814697,3100203.8642644132,0.4213256830000205,274.6543833416667,275.2492726643333,880.5356648764999
-2918400,-608000,0.0,872.039367676,274.456085205,275.242492676,2981060.643462323,0.7864074709999613,274.4376458063333,275.2479044596667,886.0955471464445
-2796800,-608000,0.0,892.708129883,273.991973877,275.253723145,2862124.078372564,1.26174926799996,273.83267211922225,275.13276502822214,893.9941406251111
-2675200,-608000,0.0,908.118652344,273.019622803,274.901885986,2743421.046795406,1.8822631830000205,272.8996446397778,274.866051568,901.7818332248888
-2553600,-608000,0.0,908.739624023,271.687835693,274.441253662,2624983.230422625,2.7534179689999974,271.6307237413333,274.4572279187778,888.7540079753334
-2432000,-608000,0.0,868.942993164,270.22845459,274.024597168,2506848.2203755374,3.7961425780000013,270.254933675,274.0372314453333,842.1854451497778
-2310400,-608000,0.0,772.414306641,268.928497314,273.643951416,2389060.9368536416,4.715454101999967,268.9351603188889,273.66980997722226,768.5251193577778
-2188800,-608000,0.0,670.021789551,267.737762451,273.348114014,2271675.4697799594,5.610351562999995,267.6788533526667,273.3347405328889,697.7257351346667
-2067200,-608000,0.0,623.975463867,266.446289062,273.024810791,2154757.489834993,6.578521728999988,266.51880560966663,273.04998779299996,660.1169026694444
-1945600,-608000,0.0,628.033569336,265.452850342,272.810058594,2038387.4410916097,7.357208252000021,265.4116177027778,272.79108683277775,654.5360175241111
-1824000,-608000,0.0,655.59161377,264.508239746,272.564117432,1922664.8173823745,8.055877685999974,264.5393676758889,272.56755913633333,697.7041354711112
-1702400,-608000,0.0,787.091003418,264.249023438,272.404327393,1807713.9596739302,8.155303955000022,261.7983110216667,272.38570488822216,816.5589260522223
-1580800,-608000,355.142089844,1140.25854492,255.691818237,272.331726074,1693692.014505589,16.63990783700001,257.4495425755556,272.23942396366664,900.4964396156666
-1459200,-608000,1293.82189941,800.550048828,251.717407227,272.185424805,1580800.0,20.46801757800003,251.496846517,272.16168891044447,800.7210184731113
-1337600,-608000,3078.75,426.845092773,245.868591309,272.116455078,1469298.3903891,26.24786376899999,246.9658728707778,272.1157803004445,579.6609056263335
-1216000,-608000,1772.86682129,333.55456543,243.49005127,272.133148193,1359529.3303198721,28.643096923,244.17832438166664,272.141160753,335.4806738958889
-1094400,-608000,2748.83154297,175.388641357,242.880477905,272.180633545,1251948.6251440193,29.300155639999986,243.4162750245556,272.1627705892222,225.03071085599998
-972800,-608000,2383.33813477,134.324447632,243.512619019,272.173034668,1147172.105658083,28.660415649000015,244.1898871528889,272.1790262858889,150.91860029422224
-851200,-608000,1802.3104248,111.049484253,245.861557007,272.160583496,1046042.7524723834,26.299026489000028,245.38421630866665,272.16795857744444,129.7208107842222
-729600,-608000,1225.48522949,117.44065094,246.451293945,272.206420898,949726.3605902492,25.755126952999973,245.69315422900002,272.1490241156667,120.88006167944445
-608000,-608000,1260.29833984,116.572624207,244.51083374,272.114776611,859841.8459228418,27.603942871000015,245.04455905477778,272.12139214411116,119.21491750088889
-486400,-608000,845.491638184,119.358848572,243.114562988,272.077270508,778619.9072718344,28.962707520000038,244.1963484022222,272.1059095595556,120.21565500900003
-364800,-608000,783.573852539,116.970962524,243.277008057,272.128997803,709043.7504131886,28.851989746000015,243.80945502399996,272.07186889655554,139.5827933418889
-243200,-608000,735.793334961,151.427734375,243.725067139,271.999603271,654836.0405475557,28.27453613200001,243.56201002344446,272.02906968866665,178.7710978191111
-121600,-608000,517.926391602,222.227584839,244.80090332,271.969543457,620040.7728528826,27.168640136999983,241.85167439788887,271.94998847122224,189.13225936897777
0,-608000,260.288879395,189.765472412,243.091720581,271.921813965,608000.0,28.83009338400001,239.44084506577778,271.90132310666667,173.98159196641112
121600,-608000,15.7848176956,117.621871948,235.505661011,271.855682373,620040.7728528826,36.35002136199998,235.37516615144446,271.8431701661111,108.44898817270001
243200,-608000,546.37121582,16.6773986816,228.820480347,271.789886475,654836.0405475557,42.969406128,231.91931491444444,271.8079460993333,62.971204121888896
364800,-608000,1950.55908203,17.7103271484,228.443405151,271.77444458,709043.7504131886,43.331039429000015,228.59085083011112,271.7722337512222,26.20008828903333
486400,-608000,1979.68505859,19.6901950836,226.082824707,271.757904053,778619.9072718344,45.67507934600002,226.473795573,271.7737392851111,18.52781783208889
608000,-608000,2450.11474609,17.3361816406,224.814407349,271.771575928,859841.8459228418,46.95716857900001,224.8642306857778,271.79198879666666,18.248373773355553
729600,-608000,2552.57104492,17.5104618073,223.329589844,271.831573486,949726.3605902492,48.50198364200003,223.64308336044442,271.83374023433333,17.099131372233337
851200,-608000,3016.1862793,16.892124176,222.089752197,271.890106201,1046042.7524723834,49.800354003999985,222.37442186144443,271.8923950195556,17.116705682544445
972800,-608000,3153.42773438,18.7452697754,221.074829102,271.961181641,1147172.105658083,50.886352539,220.91859605577778,271.96025594077776,16.761593182877778
1094400,-608000,3235.85595703,15.6436738968,219.506576538,272.040649414,1251948.6251440193,52.53407287599998,219.58949449333335,272.04104614266663,16.73064242467778
1216000,-608000,3496.80761719,16.5007705688,218.69519043,272.135803223,1359529.3303198721,53.440612792999985,218.7525041367778,272.1773308647778,17.460755983966667
1337600,-608000,3424.24023438,19.2494945526,218.490783691,272.461547852,1469298.3903891,53.970764161000034,218.6583726672222,272.31636216911113,21.334999932166667
1459200,-608000,3656.57885742,26.9653491974,219.124725342,272.683685303,1580800.0,53.558959961,219.3783671062222,272.446021186,28.78021303812222
1580800,-608000,3914.88452148,38.8271636963,220.450500488,272.749572754,1693692.014505589,52.299072265999996,221.0078125,272.59437052411107,40.278674867422225
1702400,-608000,3631.29296875,53.4104652405,222.591842651,272.817077637,1807713.9596739302,50.225234986000004,223.346794976,272.7398410374445,56.31888156467778
1824000,-608000,3979.19799805,75.6101989746,225.391281128,272.890655518,1922664.8173823745,47.499374390000014,225.9308844671111,272.8689541288889,77.3742010328889
1945600,-608000,3684.13134766,105.547958374,227.621047974,272.970550537,2038387.4410916097,45.349502563000016,228.99842325844443,272.9066229928889,105.81793212897779
2067200,-608000,2532.90551758,141.160186768,231.660949707,272.847717285,2154757.489834993,41.186767578,232.70381842722225,272.9747111003333,143.02970292831114
2188800,-608000,2922.90283203,192.164276123,236.524520874,273.147766113,2271675.4697799594,36.623245239,236.99797736277776,272.8717312283334,201.172509935
2310400,-608000,1766.03637695,208.331634521,239.747436523,272.504943848,2389060.9368536416,32.75750732499998,242.09336853033332,272.8171691894444,299.32893202011115
2432000,-608000,1426.59362793,216.24671936,245.917663574,272.625854492,2506848.2203755374,26.708190917999985,249.12611389166665,272.675120036,419.958808051
2553600,-608000,887.979797363,598.566040039,255.983230591,272.54864502,2624983.230422625,16.565414428999986,256.79083591044446,272.7525397408889,560.0211707221112
2675200,-608000,24.2331733704,724.709594727,264.67401123,272.758911133,2743421.046795406,8.084899903000007,263.10853407122227,272.8399420846667,664.3546312121111
2796800,-608000,0.0,752.630004883,266.569915771,272.920654297,2862124.078372564,6.3507385259999865,266.42302788622226,273.0707024468889,730.5659722223332
2918400,-608000,0.0,740.192749023,268.194122314,273.318359375,2981060.643462323,5.124237060999974,267.9362826875556,273.27704874666665,770.9187893337779
3040000,-608000,0.0,809.586669922,268.89465332,273.391326904,3100203.8642644132,4.496673584000007,268.5537312823333,273.40399169899996,782.9656880696666
-3040000,-729600,0.0,914.131591797,274.945770264,275.355621338,3126326.3041467695,0.4098510740000165,274.77045695,275.35410563150003,917.4758504231667
-2918400,-729600,0.0,907.689941406,274.578918457,275.325195312,3008217.864450645,0.7462768550000192,274.5561421713333,275.3293185764444,919.4538235135556
-2796800,-729600,0.0,918.765869141,274.131530762,275.260406494,2890399.0035979464,1.1288757319999831,273.9795871311111,275.21294487844443,922.3779839409999
-2675200,-729600,0.0,921.501281738,273.233581543,275.020324707,2772906.6338411034,1.7867431639999722,273.09692382811113,274.9418368868889,922.7751871744445
-2553600,-729600,0.0,913.309814453,271.996124268,274.514373779,2655784.087609533,2.518249510999965,271.8483649358889,274.55029296866667,899.6287773978888
-2432000,-729600,0.0,851.163085938,270.450866699,274.075500488,2539082.5429670457,3.6246337889999722,270.43466864677777,274.122789171,843.7881401908888
-2310400,-729600,0.0,750.897399902,268.980529785,273.729125977,2422862.835572827,4.748596192000036,269.09075588633334,273.756354438,765.4540676541111
-2188800,-729600,0.0,671.635437012,267.903076172,273.422943115,2307197.7808588496,5.519866943000011,267.9163072372222,273.43079630544446,692.265218099
-2067200,-729600,0.0,629.350585938,266.920227051,273.126190186,2192175.1754821055,6.20596313499999,266.9047885468889,273.1461351183333,648.4156290691112
-1945600,-729600,0.0,630.050415039,266.042938232,272.864562988,2077901.7108612235,6.821624756000006,265.9944424097778,272.893568251,643.0151163738889
-1824000,-729600,0.0,676.340454102,265.389892578,272.661987305,1964508.121642667,7.272094727000024,265.25824313699997,272.65699598533337,704.5820583768889
