x-axis,y-axis,ice_thickness,ice_velocity,ice_mask,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
-1094400,0,1281.82800293,8.9268693924,2,98.7806549072,240.185180664,271.692687988,1094400.0,31.507507323999988,241.24736531577778,271.7308349608889,103.84797414147778
-972800,0,2157.96777344,10.468621254,2,114.393791199,240.321289062,271.758972168,972800.0,31.43768310600001,240.64623345266668,271.710289849,104.88640933578888
-851200,0,2117.47192383,51.3415794373,2,122.644775391,239.497009277,271.545196533,851200.0,32.048187256000034,240.16417948400002,271.6885002982222,122.98709869401111
-729600,0,1928.42175293,61.7747116089,2,124.625305176,238.656356812,271.652923584,729600.0,32.996566771999994,239.19957817911114,271.6747911238889,138.0188988581111
-608000,0,1621.52246094,15.1760406494,2,123.89125824,236.953109741,271.763977051,608000.0,34.81086730999999,237.72551133888888,271.701833089,149.25550757522223
-486400,0,489.701293945,1.20016050339,2,155.150802612,235.134750366,271.79486084,486400.0,36.66011047400002,236.10083516433335,271.7322658961111,148.75563981800002
-364800,0,2457.95556641,30.1082897186,2,140.528640747,234.770568848,271.646179199,364800.0,36.875610351000006,233.4070756701111,271.7919108072222,133.11974504265555
-243200,0,2132.42797852,8.41722106934,2,102.212417603,229.619537354,271.8543396,243200.0,42.234802246000015,229.9527011448889,271.83231947166666,110.00017801928888
-121600,0,2703.19921875,6.37021350861,2,87.3042373657,224.979049683,271.858032227,121600.0,46.878982544000024,226.54352315277777,271.85747951944444,89.253440857
0,0,2828.44628906,10.456571579,2,76.9790420532,224.300354004,271.893768311,0.0,47.59341430699996,224.1512485082222,271.8737386067778,71.06446033056666
121600,0,2777.47021484,2.9051027298,2,46.2701339722,222.706848145,271.907684326,121600.0,49.20083618099997,222.32164340555556,271.9018452961111,54.071367899588886
243200,0,3100.73022461,0.531143188477,2,37.4083480835,219.504104614,271.942047119,243200.0,52.437942504999995,220.91579691577778,271.9436340331111,40.77142651877778
364800,0,3344.87744141,3.16200041771,2,33.7617797852,219.868301392,271.976715088,364800.0,52.108413695999985,219.94475640177777,271.981608073,32.06955337525555
486400,0,3107.08764648,4.43484020233,2,24.9452095032,219.897689819,272.022216797,486400.0,52.124526978000006,219.68662007644446,272.02296278222224,26.720407697888888
608000,0,2952.78295898,4.50161600113,2,22.9138641357,219.68031311,272.067230225,608000.0,52.38691711500002,219.020248413,272.06752183711114,21.846730656077778
729600,0,2929.3359375,4.3878235817,2,16.8747215271,217.84664917,272.112335205,729600.0,54.265686035000016,218.07092285155557,272.1125963,19.185024579344446
851200,0,2383.25561523,2.81673288345,2,17.9639263153,216.401031494,272.158599854,851200.0,55.75756835999999,216.77990892199998,272.1598951552222,16.902470376744443
972800,0,2765.3828125,3.45176124573,2,15.5930938721,215.557296753,272.209564209,972800.0,56.652267456000004,215.79178365066664,272.20902167433337,17.343234168155558
1094400,0,3163.45727539,0.5102673769,2,18.0934314728,214.262649536,272.259277344,1094400.0,57.996627808,215.8624030218889,272.26037936733337,20.819207191477776
1216000,0,3504.46728516,1.85576581955,2,27.217912674,216.250305176,272.306915283,1216000.0,56.05661010700001,217.25283135300003,272.30739339188887,27.175077332411107
1337600,0,3577.28540039,3.45395970345,2,34.3887367249,219.22303772,272.337310791,1337600.0,53.114273070999985,219.44630940744443,272.3346320258889,33.830083317244444
1459200,0,3158.84863281,4.11540603638,2,41.3696060181,221.611450195,272.341827393,1459200.0,50.73037719800001,221.4804416231111,272.3434549967777,39.30343373617777
1580800,0,2958.69580078,3.36706352234,2,45.8192405701,223.2162323,272.344604492,1580800.0,49.12837219199997,223.10127427833334,272.34558105477777,45.99628829955556
1702400,0,2947.65698242,2.96347546577,2,53.8258323669,224.464279175,272.363494873,1702400.0,47.89921569799998,224.77562289766666,272.36348470055555,55.601317935511105
1824000,0,2803.38232422,6.06513977051,2,65.8968200684,226.654067993,272.402801514,1824000.0,45.74873352099996,226.789674547,272.4024590386667,69.55436367457779
1945600,0,2850.32763672,11.1774778366,2,90.870803833,229.193908691,272.465637207,1945600.0,43.271728515999996,229.30177137588893,272.46458604599997,90.66614193377777
2067200,0,2865.56030273,24.7950134277,2,123.09172821,231.911026001,272.559936523,2067200.0,40.648910521999966,232.46601189511114,272.55794949,122.56106991226665
2188800,0,2572.41308594,42.0334396362,2,160.592269897,236.272033691,272.714660645,2188800.0,36.44262695399999,236.39323425288887,272.6925896538889,181.29445054786666
2310400,0,1980.91394043,76.3042297363,2,252.220626831,241.075927734,272.76763916,2310400.0,31.691711425999983,241.30453660744445,272.87942504877776,281.4975560506666
2432000,0,1688.98706055,116.49861145,2,377.460266113,246.762329102,273.060821533,2432000.0,26.298492431000028,247.99988471122222,273.0091552733333,433.79943508588883
2553600,0,109.858604431,6.04135608673,2,532.846313477,258.335083008,272.85244751,2553600.0,14.517364501999964,255.78983391644448,272.9599541557777,602.4957478842222
2675200,0,0.0,,4,753.531677246,264.309295654,272.733276367,2675200.0,8.423980712999992,262.15752495644443,272.9119025335556,704.0901760526667
2796800,0,0.0,,4,726.776855469,265.916564941,272.956787109,2796800.0,7.040222168000014,265.67696804455557,272.97459920244444,731.8911675347778
2918400,0,0.0,,4,707.452514648,266.778686523,273.252380371,2918400.0,6.473693848000039,266.7014397513333,273.2023790145556,720.3041381837778
3040000,0,0.0,,4,736.710388184,267.368469238,273.402313232,3040000.0,6.033843993999994,267.1037801105,273.32388305650005,718.9348449708333
-3040000,-121600,0.0,,4,776.975708008,274.36541748,274.772857666,3042431.027977463,0.4074401859999739,274.15888468416665,274.77902730299996,783.2675374348333
-2918400,-121600,0.0,,4,781.013916016,273.954223633,274.759338379,2920932.2347497214,0.8051147459999584,273.8893466525555,274.7485961913333,795.387403700111
-2796800,-121600,0.0,,4,809.787414551,273.291015625,274.6847229,2799442.2301594294,1.393707274999997,273.13177151155554,274.6918233235555,807.8875461154445
-2675200,-121600,0.0,,4,811.740356445,272.082550049,274.632659912,2677962.210338301,2.5501098629999888,272.03549194333334,274.49080064566664,809.0965983073334
-2553600,-121600,0.0,,4,788.440917969,270.745513916,274.180297852,2556493.5986620425,3.4347839360000307,270.7160678438889,274.16736518022225,784.9342312282221
-2432000,-121600,0.0,,4,748.216430664,269.491668701,273.715942383,2435038.1023712954,4.224273682000046,269.4339972602222,273.7318522135556,745.9817708333334
-2310400,-121600,0.0,,4,697.151977539,268.259979248,273.304748535,2313597.7869975585,5.044769287000008,268.1499464247778,273.3208380804445,703.7351752386668
-2188800,-121600,0.0,,4,672.98236084,266.754577637,272.925384521,2192175.1754821055,6.170806884000001,266.7666558161111,272.9564005534445,692.2624240451112
-2067200,-121600,0.0,,4,708.211425781,265.183166504,272.569335938,2070773.3820966503,7.38616943400001,264.57728068044446,272.59486219622227,777.0136990015554
-1945600,-121600,0.0,,4,931.289794922,263.540740967,272.170501709,1949396.2962927779,8.62976074200003,260.79434543188887,272.2508951824445,942.4366115995557
-1824000,-121600,478.557067871,3.79849720001,2,1402.39099121,255.441696167,271.720703125,1828048.8396101457,16.279006957999997,255.94326273611108,272.0279981825555,815.3360392254444
-1702400,-121600,1651.59484863,5.593791008,2,297.579803467,249.904251099,271.978729248,1706737.331870373,22.074478148999987,252.02882215711114,271.945356581,690.6720614966666
-1580800,-121600,2024.49816895,5.47247123718,2,532.792236328,249.281021118,271.965484619,1585470.0249452842,22.684463500999982,249.0959235297778,271.9451633030001,458.22393459755557
-1459200,-121600,1857.40930176,182.418426514,2,497.320922852,246.995849609,271.979949951,1464257.9007811432,24.984100341999977,246.76882256388888,271.8979831271111,441.3410017225555
-1337600,-121600,3543.87768555,36.8108253479,2,298.414398193,243.083480835,271.936309814,1343115.899689971,28.852828979000037,244.07906765400003,271.854397244,327.3196512857778
-1216000,-121600,3530.40112305,39.2050170898,2,251.397399902,241.686172485,271.924438477,1222064.8755283002,30.238265992000038,241.9742601182222,271.83993191188887,224.72359890402225
-1094400,-121600,2680.8581543,16.9602603912,2,170.621337891,240.116256714,271.918670654,1101134.8327975099,31.80241393999998,240.70209418399998,271.85575018988885,172.6162456937
-972800,-121600,1676.89404297,6.65835142136,2,90.0196685791,238.909225464,271.764953613,980370.5421931036,32.85572814899999,239.94620598677778,271.8233473034445,139.0407918295889
-851200,-121600,1876.51794434,12.0728254318,2,114.367500305,238.503005981,271.8019104,859841.8459228418,33.298904418999996,239.67125786666668,271.78216213633334,143.30074564623334
-729600,-121600,2690.56591797,9.36161518097,2,149.331176758,237.417160034,271.704040527,739663.9236842635,34.28688049300001,239.29841444222222,271.75348578544447,169.61853535977775
-608000,-121600,2171.09814453,10.1400022507,2,197.614074707,237.004257202,271.732910156,620040.7728528826,34.72865295400001,238.19831169977775,271.78883531344445,191.65851932099997
-486400,-121600,1612.66003418,3.0971903801,2,187.600753784,234.583007812,271.840026855,501369.6440751075,37.257019043000014,236.2990247938889,271.81166924355557,189.92857784699999
-364800,-121600,2326.08203125,0.357432991266,2,129.173492432,231.959655762,271.859558105,384532.9634764749,39.89990234300001,233.69777086055558,271.84291924355557,163.28323194722225
-243200,-121600,1798.36328125,1.05075967312,2,124.927734375,230.260681152,271.864562988,271905.86606397445,41.603881836,230.72802564844446,271.84577772355556,131.63359663230003
-121600,-121600,2684.56420898,0.661584019661,2,101.208999634,226.334564209,271.859405518,171968.36918456835,45.52484130900001,227.7813161214445,271.871117486,100.25121858387777
0,-121600,2485.93774414,1.68656182289,2,74.0012741089,223.48928833,271.875488281,121600.0,48.38619995100001,225.140552097,271.8782891168889,75.96263758342222
121600,-121600,3123.62744141,0.0239661652595,2,59.0395050049,221.703155518,271.888519287,171968.36918456835,50.18536376900002,223.10168457033333,271.89424641922227,53.15504837037778
243200,-121600,3088.59277344,0.0626092627645,2,40.6162796021,220.938491821,271.906829834,271905.86606397445,50.96833801299999,221.60575188533332,271.915134006,40.748747931611106
364800,-121600,3402.76708984,1.20858287811,2,31.5462226868,219.765960693,271.941894531,384532.9634764749,52.17593383799999,220.69364929177777,271.94507853188884,32.89744906957779
486400,-121600,3180.04443359,4.20688009262,2,28.2125778198,220.045471191,271.980712891,501369.6440751075,51.935241700000006,220.33701917844442,271.9810858833334,27.118946499300005
608000,-121600,3137.99536133,4.83119010925,2,23.3380489349,219.930847168,272.020599365,620040.7728528826,52.089752196999996,219.88608466244443,272.02083672422225,23.38320498995556
729600,-121600,2983.19921875,4.56091976166,2,20.785823822,219.36656189,272.062438965,739663.9236842635,52.695877075,219.11693996855558,272.062672933,20.841546376533334
851200,-121600,2860.81518555,4.80785655975,2,18.9077644348,218.115829468,272.105834961,859841.8459228418,53.99000549300004,217.94445631244446,272.10706244577773,18.253122435677778
972800,-121600,3155.55664062,3.61305236816,2,14.8209209442,216.358062744,272.15234375,980370.5421931036,55.794281006000006,216.76735602477777,272.15176730688887,16.926306724555555
1094400,-121600,3125.6706543,1.99673068523,2,15.4673919678,215.251419067,272.193908691,1101134.8327975099,56.94248962399999,216.2297041151111,272.1942613388889,16.909194522444444
1216000,-121600,2993.54296875,0.537840127945,2,15.710108757,215.869155884,272.229370117,1222064.8755283002,56.360214232999965,216.5585055881111,272.2293260361111,20.089255121033332
1337600,-121600,2993.92407227,0.0683852657676,2,21.9263877869,217.039321899,272.254608154,1343115.899689971,55.215286254999995,217.79732259111108,272.25428941511115,25.06615395016667
1459200,-121600,3042.88867188,0.0634019002318,2,26.7467384338,218.824768066,272.27130127,1464257.9007811432,53.44653320399999,219.35372924788888,272.2719692653333,31.549833297733333
1580800,-121600,3081.54394531,0.982981801033,2,35.3835258484,220.532531738,272.290557861,1585470.0249452842,51.758026123000036,221.0081346298889,272.29075792099997,39.93791940476666
1702400,-121600,3335.77661133,1.53746581078,2,47.7130012512,222.089569092,272.320709229,1706737.331870373,50.23114013699998,222.8830346001111,272.3211195203333,50.88750796847777
1824000,-121600,3429.421875,4.57218074799,2,62.8340835571,224.369644165,272.367401123,1828048.8396101457,47.99775695799997,225.17130533855556,272.3676995171111,65.99646631875555
1945600,-121600,2881.11669922,8.00536251068,2,80.6597137451,227.5390625,272.428436279,1949396.2962927779,44.88937377899998,227.98681131988891,272.427839491,86.37726381087778
2067200,-121600,2906.27001953,9.72906684875,2,95.4969024658,230.755279541,272.500396729,2070773.3820966503,41.745117187999995,231.2709367538889,272.56484646266665,114.25245581724445
2188800,-121600,2423.70410156,20.5624771118,2,125.501426697,234.485031128,272.61920166,2192175.1754821055,38.134170531999985,235.12945387077778,272.6760898166667,155.4046351114222
2310400,-121600,1868.44433594,37.8736534119,2,189.514755249,239.482391357,272.7421875,2313597.7869975585,33.25979614299999,239.88275485555556,272.8439161513333,224.43835364444445
2432000,-121600,1732.04138184,35.9305152893,2,318.57019043,245.059371948,273.078399658,2435038.1023712954,28.019027710000017,246.9328613281111,272.94236924911115,396.3212771946667
2553600,-121600,889.45715332,32.4761123657,2,749.346679688,254.984207153,272.989196777,2556493.5986620425,18.004989624000018,255.07323201499997,272.93267822266665,580.902041965111
2675200,-121600,7.45859622955,0.0,2,803.55480957,264.652862549,272.617980957,2677962.210338301,7.965118407999967,261.917131212,272.9087999131111,719.9547322592222
2796800,-121600,0.0,,4,738.771789551,265.834503174,272.936035156,2799442.2301594294,7.101531981999983,265.5129597981111,272.9681566026667,735.1911349826665
2918400,-121600,0.0,,4,710.462402344,266.675140381,273.252929688,2920932.2347497214,6.577789306999989,266.661956787,273.1901787651111,728.4131537544444
3040000,-121600,0.0,,4,739.898864746,267.316162109,273.416778564,3042431.027977463,6.100616455000022,267.05624389633334,273.3217366536667,724.9583841959999
-3040000,-243200,0.0,,4,788.454406738,274.50189209,274.889007568,3049712.4848090187,0.38711547799999835,274.3153991698333,274.8912913003333,798.5741678873333
-2918400,-243200,0.0,,4,793.156616211,274.132965088,274.862548828,2928515.8015622864,0.7295837400000096,274.0641886392222,274.8678419323333,810.3399115668889
-2796800,-243200,0.0,,4,826.840087891,273.558227539,274.742736816,2807353.9997656154,1.1845092770000178,273.3366088866667,274.7906256781111,826.4502360026667
-2675200,-243200,0.0,,4,842.014953613,272.316986084,274.645629883,2686231.799379942,2.3286437990000195,272.240512424,274.57427639422224,836.9442884657778
-2553600,-243200,0.0,,4,837.714782715,270.802154541,274.210327148,2565154.8101430447,3.408172606999983,270.9279785156666,274.2347751193333,825.871005588
-2432000,-243200,0.0,,4,804.459533691,269.629730225,273.799743652,2444129.7510566004,4.170013427000015,269.6858723958889,273.8112419975556,789.7412651908888
-2310400,-243200,0.0,,4,733.24230957,268.664093018,273.394042969,2323164.7380244043,4.7299499509999805,268.459672716,273.4056905111111,741.2744072806668
-2188800,-243200,0.0,,4,689.579345703,267.255218506,273.003723145,2202269.6655950197,5.748504638999975,267.1312628852222,273.0374111601111,719.2291124131111
-2067200,-243200,0.0,,4,757.69921875,265.79296875,272.750244141,2081456.7206646407,6.957275390999996,264.6180352105555,272.702246772,801.6392822263333
-1945600,-243200,344.929382324,0.934154868126,2,1043.59448242,258.818725586,272.294311523,1960741.0843862072,13.475585936999948,260.94693332244447,272.3776550293333,915.771091037
-1824000,-243200,365.743469238,3.47224855423,2,1042.67578125,255.939712524,272.117004395,1840141.9075712613,16.177291870999994,257.10830858022223,272.15737575944445,814.6609937876668
-1702400,-243200,978.808776855,6.30024862289,2,413.1953125,253.0105896,271.958190918,1719683.6918456836,18.94760131800001,254.30589463966666,272.0208502874445,735.1478712292222
-1580800,-243200,1540.20581055,881.410583496,2,739.341308594,252.40737915,272.030517578,1599398.286856654,19.623138428000004,251.71386379655556,272.0146925183333,560.3094109429999
-1459200,-243200,2258.98999023,26.7640705109,2,559.044372559,248.273071289,272.011657715,1479327.847368527,23.738586426000012,248.53836907255558,272.0002068412222,533.0775010851111
-1337600,-243200,3095.52050781,65.6363067627,2,330.434509277,244.861740112,271.993041992,1359529.3303198721,27.131301879999967,245.30827501066668,271.99773152666666,392.5991956923333
-1216000,-243200,2577.23120117,39.0354766846,2,323.811706543,242.842453003,271.977020264,1240081.5457057653,29.134567260999972,242.8769700791111,271.97822401255553,289.5820041233333
-1094400,-243200,3421.48974609,16.2237644196,2,195.910110474,240.743789673,271.966094971,1121096.606006815,31.22230529800001,241.5143025716667,271.97215779622223,225.79097323956665
-972800,-243200,2790.24072266,15.8903875351,2,168.934158325,240.442718506,272.060089111,1002739.288150215,31.61737060500002,240.93350728355557,271.9455193412223,170.5769746570111
-851200,-243200,2036.10595703,29.9768371582,2,175.695129395,240.79737854,271.901550293,885261.362536511,31.104171753000003,241.2443322075556,271.9168362085555,169.3922144572333
-729600,-243200,1541.37231445,34.0261192322,2,229.695205688,242.497177124,271.849822998,769065.9269529498,29.35264587399999,241.7324523925556,271.8729417586667,191.26340484622222
-608000,-243200,1721.9921875,67.0190353394,2,288.702392578,242.360275269,271.829040527,654836.0405475557,29.46876525800002,241.39492289233334,271.8894382051111,211.91688368055554
-486400,-243200,771.345703125,0.318799138069,2,268.315704346,239.178710938,271.931915283,543811.7321279489,32.75320434500003,240.07970682788886,271.90988159166665,218.33679707855558
-364800,-243200,754.755737305,0.0612078495324,2,218.380081177,234.746887207,271.906555176,438435.0350964211,37.159667969,237.56831190322222,271.9256422253334,203.1787329781111
-243200,-243200,1137.55883789,0.308311074972,2,143.259460449,233.026138306,271.888275146,343936.7383691367,38.862136840000005,234.23145887577778,271.90042792422224,173.36059739866667
-121600,-243200,762.18951416,0.706041693687,2,137.707305908,230.855148315,271.875091553,271905.86606397445,41.019943237999996,230.568678114,271.8766140407777,122.70450041031114
0,-243200,1921.27966309,0.697969436646,2,54.6604957581,227.16708374,271.87109375,243200.0,44.70401000999999,227.4359334308889,271.87061903222224,79.3332078722
121600,-243200,3019.26757812,1.34706103802,2,46.4927444458,224.729476929,271.875518799,271905.86606397445,47.14604187000003,225.12196180544444,271.8752305772222,49.30431832207777
243200,-243200,3016.13842773,0.940439045429,2,42.9276123047,223.376358032,271.887268066,343936.7383691367,48.51091003399998,223.40686713311112,271.8878241644445,38.284252166755564
364800,-243200,3112.03295898,1.17949819565,2,28.6761054993,221.859069824,271.909729004,438435.0350964211,50.05065918,222.12037489122224,271.90875922300006,31.14161660937778
486400,-243200,2939.38452148,3.75706219673,2,27.9829063416,220.98739624,271.938293457,543811.7321279489,50.95089721699998,221.39281039744446,271.93735419377776,25.74911244711111
608000,-243200,3029.11499023,6.3854637146,2,22.6938037872,220.998123169,271.972381592,654836.0405475557,50.97425842299998,220.9013773598889,271.97150675455555,23.999353832666667
729600,-243200,3496.17285156,8.66326236725,2,22.7018890381,220.221710205,272.011322021,769065.9269529498,51.78961181600002,220.2934926351111,272.01046752933337,22.015615463255553
851200,-243200,3048.72143555,3.81495642662,2,21.3940753937,219.491394043,272.053314209,885261.362536511,52.56192016599999,219.2202233208889,272.05343288855556,19.734070883866664
972800,-243200,3007.98925781,5.24358415604,2,15.2358865738,218.141571045,272.097808838,1002739.288150215,53.956237792999985,217.9738328721111,272.09626261400007,17.236430486055554
1094400,-243200,2392.46142578,3.78632569313,2,14.8602695465,217.326950073,272.135253906,1121096.606006815,54.808303833,217.06995646155553,272.13441975911115,15.419172816811109
1216000,-243200,2911.65991211,4.143055439,2,15.1837348938,217.049926758,272.163909912,1240081.5457057653,55.11398315400001,216.70135328499998,272.16265530044444,16.680804464555557
1337600,-243200,3163.34399414,6.92439508438,2,17.9553222656,216.75378418,272.183380127,1359529.3303198721,55.429595947000024,217.16757202144447,272.1821255153334,19.809913317355555
1459200,-243200,2579.32739258,5.72689819336,2,25.0968379974,217.554153442,272.199981689,1479327.847368527,54.645828247000026,218.3023529051111,272.1992696124444,26.38128852843333
1580800,-243200,3372.46533203,4.54905033112,2,35.2621040344,219.428283691,272.224151611,1599398.286856654,52.795867920000035,220.0291714137778,272.22205607088887,36.07645988463333
1702400,-243200,3399.97290039,5.51146316528,2,48.2243881226,221.35194397,272.260192871,1719683.6918456836,50.90824890100001,222.06902737088888,272.26007758233334,48.99816258747777
1824000,-243200,3351.7644043,5.77738761902,2,63.0285758972,223.840759277,272.316162109,1840141.9075712613,48.475402832000015,224.48441229933334,272.3164401583333,65.53911972044445
1945600,-243200,2987.18310547,12.7604322433,2,80.9149780273,227.038513184,272.384460449,1960741.0843862072,45.34594726500001,227.43980407711112,272.3843790688889,87.88530264958888
2067200,-243200,2857.1953125,27.9148464203,2,114.601768494,230.579040527,272.425323486,2081456.7206646407,41.846282959000035,230.83340962722227,272.57155693900006,119.88132815887778
2188800,-243200,2741.83349609,15.2064294815,2,156.542510986,233.664535522,272.985565186,2202269.6655950197,39.32102966399998,234.69651963966666,272.7337036133333,170.52151150175555
2310400,-243200,1741.11608887,14.5086250305,2,181.079727173,237.939819336,272.769897461,2323164.7380244043,34.83007812500003,239.21450805655553,272.8961113824445,258.88094668922224
2432000,-243200,1308.74487305,13.5447416306,2,258.463409424,244.203353882,272.856872559,2444129.7510566004,28.653518677000022,245.8863694932222,272.99937947588893,456.4857754178889
2553600,-243200,338.751647949,539.74230957,3,707.389526367,254.553268433,273.363861084,2565154.8101430447,18.810592651000007,253.66831292044446,272.9636060926666,634.3070644803333
2675200,-243200,0.0,,4,726.955505371,262.799316406,272.841247559,2686231.799379942,10.041931153000007,260.85042487255555,272.9523620604444,753.5727064345556
2796800,-243200,0.0,,4,740.419433594,265.86907959,272.888366699,2807353.9997656154,7.019287109000004,264.9851955838888,272.9686313205556,738.7541842991112
2918400,-243200,0.0,,4,708.795227051,266.781188965,273.234405518,2928515.8015622864,6.453216553000004,266.73706054688887,273.1697455512222,731.1037936741111
3040000,-243200,0.0,,4,746.430908203,267.417816162,273.371612549,3049712.4848090187,5.953796387000011,267.15984090166666,273.30015055350003,727.6019999186666
-3040000,-364800,0.0,,4,817.679870605,274.65246582,275.040710449,3061809.7654818464,0.38824462900004164,274.44763183599997,275.02234395333335,823.841023763
-2918400,-364800,0.0,,4,834.164489746,274.285430908,275.023284912,2941111.6265793107,0.7378540039999848,274.21878729922224,275.01483832455557,835.0049845377778
-2796800,-364800,0.0,,4,864.986694336,273.83605957,275.035369873,2820490.9643535465,1.1993103030000043,273.53155856655553,274.91441853844447,851.1816067166668
-2675200,-364800,0.0,,4,874.347595215,272.572021484,274.7293396,2699958.162638821,2.157318115999999,272.4535183375556,274.6748114692222,863.935892741
-2553600,-364800,0.0,,4,876.625793457,270.960083008,274.307403564,2579525.5377685255,3.3473205559999997,271.12134467233335,274.30235460066666,856.8279961479999
-2432000,-364800,0.0,,4,849.278686523,269.751098633,273.89163208,2459207.8074046527,4.140533446999996,269.85530938044445,273.88960774733334,820.8959825303333
-2310400,-364800,0.0,,4,772.54095459,268.868530273,273.497039795,2339022.7018992356,4.628509522000002,268.6464538574444,273.498799642,764.9744398327778
-2188800,-364800,0.0,,4,704.018066406,267.462158203,273.11895752,2218991.7710527903,5.6567993169999795,267.35299343522223,273.1394178604444,728.4392089843334
-2067200,-364800,0.0,,4,737.636352539,265.940673828,272.773223877,2099141.4625984593,6.8325500490000195,264.9166598848889,272.83424546988886,776.6949801973333
-1945600,-364800,108.897171021,0.229217380285,2,969.742492676,260.814086914,272.714538574,1979504.5844857243,11.900451660000044,262.0334353975556,272.55626763233334,805.2810736761111
-1824000,-364800,320.225494385,0.86485183239,2,648.699279785,257.050628662,272.289031982,1860122.318558648,15.238403319999975,259.48793707955554,272.329023573,749.1032375757778
-1702400,-364800,0.0,,4,582.781005859,259.454345703,272.173370361,1741047.0412944045,12.719024658000023,257.4889611137778,272.1548394095555,727.1630181205555
-1580800,-364800,321.011016846,52.6704750061,2,956.87512207,256.263427734,271.954620361,1622346.3501977623,15.69119262700002,254.47737291122223,272.0855780705556,681.4638875324443
-1459200,-364800,1634.75537109,660.833618164,2,463.854614258,249.834838867,272.079711914,1504108.9322253226,22.24487304699997,250.2799784341111,272.06039767777776,630.1824205186666
-1337600,-364800,2808.97875977,191.519943237,2,419.620025635,245.844512939,272.050567627,1386453.3169205517,26.206054688000023,246.4254235161111,272.05042860233334,478.97940741655555
-1216000,-364800,2833.03979492,118.847961426,2,389.494812012,244.352355957,272.026885986,1269541.2714835228,27.67453002900004,243.84008449977773,272.0373026529999,332.5916052925556
-1094400,-364800,2629.8137207,9.4145450592,2,226.533737183,242.361968994,272.010986328,1153598.8904294248,29.649017334000007,242.62402852388888,272.05460611977776,258.01596577966666
-972800,-364800,3589.6809082,41.8122940063,2,215.395828247,242.173782349,272.100280762,1038950.8554306118,29.92649841300002,242.4801550972222,272.04812961155557,183.81224060066666
-851200,-364800,1795.08557129,40.9439315796,2,177.715301514,244.353439331,271.985137939,926078.0096730513,27.631698608000022,243.49942016611112,272.0391065808889,178.1937103271111
-729600,-364800,1929.20056152,63.3606796265,2,203.375961304,246.105102539,272.083740234,815717.5981919232,25.978637695000003,244.430085924,271.9938998752222,185.9586995442222
-608000,-364800,1282.98522949,39.9594993591,2,184.873901367,246.554275513,271.968322754,709043.7504131886,25.41404724099999,244.60286966977776,272.00025770400003,198.1441667344444
-486400,-364800,1938.92749023,13.4237289429,2,197.742782593,246.8543396,272.065124512,608000.0,25.21078491200001,243.98372734933335,272.00639173722226,207.9852125381111
-364800,-364800,1317.15588379,0.735655128956,2,292.627990723,247.475952148,272.055480957,515905.10755370505,24.57952880899998,242.12880622033333,272.0001695421111,215.43995327444443
-243200,-364800,158.858291626,1.33759462833,2,266.580596924,240.029434204,271.919281006,438435.0350964211,31.889846801999994,239.19884236655557,271.9524943034445,217.67662726522224
-121600,-364800,920.334899902,0.0204015225172,2,146.379714966,233.394668579,271.875640869,384532.9634764749,38.48097228999998,234.6858825683333,271.89416843000004,162.14842987063332
0,-364800,1272.82348633,0.0870798975229,2,55.6149215698,230.561096191,271.860687256,364800.0,41.299591065000016,230.94607204855552,271.86273193377775,99.36337788896667
121600,-364800,1725.33935547,2.12093377113,2,38.8939094543,228.688919067,271.854125977,384532.9634764749,43.16520691000002,227.88304477266664,271.85481431755557,41.83283784652222
243200,-364800,2629.55029297,2.68808698654,2,31.4921226501,225.443786621,271.857543945,438435.0350964211,46.41375732399999,225.9943101671111,271.85794067388883,31.961580064544446
364800,-364800,2830.63574219,4.79068374634,2,24.8737678528,224.156585693,271.868988037,515905.10755370505,47.712402344,224.16062927233332,271.86955091677777,27.576621585422224
486400,-364800,3549.20996094,6.98644018173,2,23.9469547272,222.510253906,271.887573242,608000.0,49.37731933599997,222.84704250744446,271.8887837727778,23.033461676711113
608000,-364800,3023.93652344,5.18423557281,2,20.4716243744,222.281585693,271.916015625,709043.7504131886,49.63442993199999,222.01004876011112,271.91751776788885,22.383657243522222
729600,-364800,2648.73364258,6.06014251709,2,25.8605556488,221.770446777,271.954223633,815717.5981919232,50.18377685600004,221.39196268711112,271.95545450844446,21.13143857321111
851200,-364800,2803.93603516,4.26102018356,2,21.9869537354,220.464935303,271.998077393,926078.0096730513,51.53314209000001,220.40673319500002,272.000430637,19.724781672177777
972800,-364800,3013.98144531,2.84877347946,2,15.912768364,219.051498413,272.045532227,1038950.8554306118,52.99403381400003,219.20991685655554,272.0462307401111,17.432758755166667
1094400,-364800,3479.45483398,2.6912317276,2,16.5418434143,217.562835693,272.084289551,1153598.8904294248,54.52145385799997,218.13418748644446,272.08566623266665,15.63723564147778
1216000,-364800,3806.42822266,1.36135458946,2,15.0396308899,217.018188477,272.10736084,1269541.2714835228,55.08917236300002,217.49508836533334,272.10689968522223,16.2694392734
1337600,-364800,4563.84960938,3.04441046715,2,17.4425506592,216.440597534,272.111816406,1386453.3169205517,55.671218872,217.6436123318889,272.11387464722225,19.216739442599998
1459200,-364800,3440.39916992,1.17442989349,2,23.1879081726,217.958251953,272.117401123,1504108.9322253226,54.15914916999998,218.5767228868889,272.1247829858888,25.942603429144445
