x-axis,y-axis,ice_thickness,ice_velocity,ice_mask,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
-2796800,-121600,0.0,,4,809.787414551,273.291015625,274.6847229,2799442.2301594294,1.393707274999997,271.13179640336364,274.2134458368295,780.411092584784
-2675200,-121600,0.0,,4,811.740356445,272.082550049,274.632659912,2677962.210338301,2.5501098629999888,270.52001521562624,274.04950012823235,768.2981548887373
-2553600,-121600,0.0,,4,788.440917969,270.745513916,274.180297852,2556493.5986620425,3.4347839360000307,269.8060161243636,273.89063138093644,768.5532426313907
-2432000,-121600,0.0,,4,748.216430664,269.491668701,273.715942383,2435038.1023712954,4.224273682000046,268.8577898513884,273.7298727744876,778.1432913788265
-2310400,-121600,0.0,,4,697.151977539,268.259979248,273.304748535,2313597.7869975585,5.044769287000008,267.1231438502727,273.4629748636116,762.8526301108346
-2188800,-121600,0.0,,4,672.98236084,266.754577637,272.925384521,2192175.1754821055,6.170806884000001,265.075713228562,273.1921096675702,748.1331749277604
-2067200,-121600,0.0,,4,708.211425781,265.183166504,272.569335938,2070773.3820966503,7.38616943400001,262.77618597359503,272.91850318593384,719.007700518157
-1945600,-121600,0.0,,4,931.289794922,263.540740967,272.170501709,1949396.2962927779,8.62976074200003,260.3088144349421,272.65937338583467,673.8862801543968
-1824000,-121600,478.557067871,3.79849720001,2,1402.39099121,255.441696167,271.720703125,1828048.8396101457,16.279006957999997,257.8059624285537,272.440390594719,622.3311324316793
-1702400,-121600,1651.59484863,5.593791008,2,297.579803467,249.904251099,271.978729248,1706737.331870373,22.074478148999987,255.32299766854547,272.26585375571904,566.9309841818363
-1580800,-121600,2024.49816895,5.47247123718,2,532.792236328,249.281021118,271.965484619,1585470.0249452842,22.684463500999982,252.96050773179337,272.12665828986775,516.6610285861677
-1459200,-121600,1857.40930176,182.418426514,2,497.320922852,246.995849609,271.979949951,1464257.9007811432,24.984100341999977,250.76010623647934,272.0157553932645,470.55028180842396
-1337600,-121600,3543.87768555,36.8108253479,2,298.414398193,243.083480835,271.936309814,1343115.899689971,28.852828979000037,248.69613559186777,271.9358538162149,424.8217972054157
-1216000,-121600,3530.40112305,39.2050170898,2,251.397399902,241.686172485,271.924438477,1222064.8755283002,30.238265992000038,246.73838654824795,271.87951735815705,369.8414373476801
-1094400,-121600,2680.8581543,16.9602603912,2,170.621337891,240.116256714,271.918670654,1101134.8327975099,31.80241393999998,244.99894550419836,271.85826073003307,304.5687561035231
-972800,-121600,1676.89404297,6.65835142136,2,90.0196685791,238.909225464,271.764953613,980370.5421931036,32.85572814899999,243.47459550336364,271.85331965670247,260.5229487773967
-851200,-121600,1876.51794434,12.0728254318,2,114.367500305,238.503005981,271.8019104,859841.8459228418,33.298904418999996,241.99491705777686,271.8503667657686,213.72074833394544
-729600,-121600,2690.56591797,9.36161518097,2,149.331176758,237.417160034,271.704040527,739663.9236842635,34.28688049300001,240.55946728415702,271.8550841276116,178.14710427909753
-608000,-121600,2171.09814453,10.1400022507,2,197.614074707,237.004257202,271.732910156,620040.7728528826,34.72865295400001,239.1302270810496,271.8635929832727,154.91057378598842
-486400,-121600,1612.66003418,3.0971903801,2,187.600753784,234.583007812,271.840026855,501369.6440751075,37.257019043000014,237.68863369020664,271.87697355411575,139.00399408264215
-364800,-121600,2326.08203125,0.357432991266,2,129.173492432,231.959655762,271.859558105,384532.9634764749,39.89990234300001,236.12947914817357,271.8838811196446,128.3858589613942
-243200,-121600,1798.36328125,1.05075967312,2,124.927734375,230.260681152,271.864562988,271905.86606397445,41.603881836,234.41333487013225,271.89233877638844,116.98600680771652
-121600,-121600,2684.56420898,0.661584019661,2,101.208999634,226.334564209,271.859405518,171968.36918456835,45.52484130900001,232.49424277059504,271.90506864186773,105.1470872863438
0,-121600,2485.93774414,1.68656182289,2,74.0012741089,223.48928833,271.875488281,121600.0,48.38619995100001,230.49669552636365,271.9185115089504,91.7747075735256
121600,-121600,3123.62744141,0.0239661652595,2,59.0395050049,221.703155518,271.888519287,171968.36918456835,50.18536376900002,228.45207479176034,271.93779180861156,78.41384366724215
243200,-121600,3088.59277344,0.0626092627645,2,40.6162796021,220.938491821,271.906829834,271905.86606397445,50.96833801299999,226.45998527587602,271.9572151121405,65.88283588474546
364800,-121600,3402.76708984,1.20858287811,2,31.5462226868,219.765960693,271.941894531,384532.9634764749,52.17593383799999,224.5618172637603,271.97856959828925,54.12696103026198
486400,-121600,3180.04443359,4.20688009262,2,28.2125778198,220.045471191,271.980712891,501369.6440751075,51.935241700000006,223.0086885562314,272.00790531383467,43.56943683781983
608000,-121600,3137.99536133,4.83119010925,2,23.3380489349,219.930847168,272.020599365,620040.7728528826,52.089752196999996,221.87105339616528,272.0404620210248,34.3738992627967
729600,-121600,2983.19921875,4.56091976166,2,20.785823822,219.36656189,272.062438965,739663.9236842635,52.695877075,221.12705716219008,272.08757409972725,29.896135479950416
851200,-121600,2860.81518555,4.80785655975,2,18.9077644348,218.115829468,272.105834961,859841.8459228418,53.99000549300004,220.72180692812398,272.13142256306617,27.179594284247106
972800,-121600,3155.55664062,3.61305236816,2,14.8209209442,216.358062744,272.15234375,980370.5421931036,55.794281006000006,220.7018629341818,272.17540242852067,27.886395107618185
1094400,-121600,3125.6706543,1.99673068523,2,15.4673919678,215.251419067,272.193908691,1101134.8327975099,56.94248962399999,220.99025076871072,272.22198990752895,30.519400801541323
1216000,-121600,2993.54296875,0.537840127945,2,15.710108757,215.869155884,272.229370117,1222064.8755283002,56.360214232999965,221.61482554032233,272.2695731171074,35.18111953262645
1337600,-121600,2993.92407227,0.0683852657676,2,21.9263877869,217.039321899,272.254608154,1343115.899689971,55.215286254999995,222.52676051114875,272.3172852066942,41.789589030690905
1459200,-121600,3042.88867188,0.0634019002318,2,26.7467384338,218.824768066,272.27130127,1464257.9007811432,53.44653320399999,223.8739636633967,272.3660480089587,52.48944093373305
1580800,-121600,3081.54394531,0.982981801033,2,35.3835258484,220.532531738,272.290557861,1585470.0249452842,51.758026123000036,225.69975785184297,272.4298847293141,68.88055834493224
1702400,-121600,3335.77661133,1.53746581078,2,47.7130012512,222.089569092,272.320709229,1706737.331870373,50.23114013699998,228.0328988319504,272.49029036591736,91.39948167089752
1824000,-121600,3429.421875,4.57218074799,2,62.8340835571,224.369644165,272.367401123,1828048.8396101457,47.99775695799997,230.917747686719,272.5647764599917,130.44185993885702
1945600,-121600,2881.11669922,8.00536251068,2,80.6597137451,227.5390625,272.428436279,1949396.2962927779,44.88937377899998,234.4134609758264,272.63014435571074,184.7540859821248
2067200,-121600,2906.27001953,9.72906684875,2,95.4969024658,230.755279541,272.500396729,2070773.3820966503,41.745117187999995,238.32004225548758,272.6690530067686,246.2349311260967
2188800,-121600,2423.70410156,20.5624771118,2,125.501426697,234.485031128,272.61920166,2192175.1754821055,38.134170531999985,242.2809613440496,272.72623941719837,307.18569902150824
2310400,-121600,1868.44433594,37.8736534119,2,189.514755249,239.482391357,272.7421875,2313597.7869975585,33.25979614299999,246.17891875966117,272.81156580901654,367.4341458722528
2432000,-121600,1732.04138184,35.9305152893,2,318.57019043,245.059371948,273.078399658,2435038.1023712954,28.019027710000017,249.96524148732234,272.9010191357686,430.96370139003966
2553600,-121600,889.45715332,32.4761123657,2,749.346679688,254.984207153,272.989196777,2556493.5986620425,18.004989624000018,252.10668959179995,272.9417630282091,466.44452625621454
2675200,-121600,7.45859622955,0.0,2,803.55480957,264.652862549,272.617980957,2677962.210338301,7.965118407999967,254.45406025582824,272.9873231829798,507.82966135968485
2796800,-121600,0.0,,4,738.771789551,265.834503174,272.936035156,2799442.2301594294,7.101531981999983,256.9891688606477,273.037040363625,554.2091262990796
2918400,-121600,0.0,,4,710.462402344,266.675140381,273.252929688,2920932.2347497214,6.577789306999989,259.6429891214156,273.0702855493766,605.023931329922
3040000,-121600,0.0,,4,739.898864746,267.316162109,273.416778564,3042431.027977463,6.100616455000022,262.3714534874394,273.11164809715154,661.5405918468485
-3040000,-243200,0.0,,4,788.454406738,274.50189209,274.889007568,3049712.4848090187,0.38711547799999835,272.48696899412124,274.6075420957424,827.691568085606
-2918400,-243200,0.0,,4,793.156616211,274.132965088,274.862548828,2928515.8015622864,0.7295837400000096,271.89685613457146,274.4407479422337,810.7055561015845
-2796800,-243200,0.0,,4,826.840087891,273.558227539,274.742736816,2807353.9997656154,1.1845092770000178,271.29877055772727,274.2736532037727,791.7785172895797
-2675200,-243200,0.0,,4,842.014953613,272.316986084,274.645629883,2686231.799379942,2.3286437990000195,270.68427469269693,274.1083916558182,777.6474954624242
-2553600,-243200,0.0,,4,837.714782715,270.802154541,274.210327148,2565154.8101430447,3.408172606999983,269.9814175692091,273.94902537951816,777.3493225097545
-2432000,-243200,0.0,,4,804.459533691,269.629730225,273.799743652,2444129.7510566004,4.170013427000015,269.055024202157,273.7907270951735,785.978350174339
-2310400,-243200,0.0,,4,733.24230957,268.664093018,273.394042969,2323164.7380244043,4.7299499509999805,267.3846849173388,273.52455555309086,767.8427096280413
-2188800,-243200,0.0,,4,689.579345703,267.255218506,273.003723145,2202269.6655950197,5.748504638999975,265.4448244709256,273.2530694126116,758.2072827047851
-2067200,-243200,0.0,,4,757.69921875,265.79296875,272.750244141,2081456.7206646407,6.957275390999996,263.1953539887355,272.9789287472562,735.2052549252314
-1945600,-243200,344.929382324,0.934154868126,2,1043.59448242,258.818725586,272.294311523,1960741.0843862072,13.475585936999948,260.7370500800661,272.71865163754546,694.4940871562313
-1824000,-243200,365.743469238,3.47224855423,2,1042.67578125,255.939712524,272.117004395,1840141.9075712613,16.177291870999994,258.1930777809504,272.498993172124,642.8477798966876
-1702400,-243200,978.808776855,6.30024862289,2,413.1953125,253.0105896,271.958190918,1719683.6918456836,18.94760131800001,255.68937847040493,272.32408734785946,586.6597464696132
-1580800,-243200,1540.20581055,881.410583496,2,739.341308594,252.40737915,272.030517578,1599398.286856654,19.623138428000004,253.34443664549588,272.185861382595,536.1938348565892
-1459200,-243200,2258.98999023,26.7640705109,2,559.044372559,248.273071289,272.011657715,1479327.847368527,23.738586426000012,251.1841011993058,272.0758492966198,490.00530154653137
-1337600,-243200,3095.52050781,65.6363067627,2,330.434509277,244.861740112,271.993041992,1359529.3303198721,27.131301879999967,249.14631841990084,271.9965868232314,444.22880339826685
-1216000,-243200,2577.23120117,39.0354766846,2,323.811706543,242.842453003,271.977020264,1240081.5457057653,29.134567260999972,247.19040900615704,271.9393673730991,388.3846526974157
-1094400,-243200,3421.48974609,16.2237644196,2,195.910110474,240.743789673,271.966094971,1121096.606006815,31.22230529800001,245.43961945842148,271.91314394608264,323.30449947646525
-972800,-243200,2790.24072266,15.8903875351,2,168.934158325,240.442718506,272.060089111,1002739.288150215,31.61737060500002,243.88480169120663,271.9032857595042,280.4052065384902
-851200,-243200,2036.10595703,29.9768371582,2,175.695129395,240.79737854,271.901550293,885261.362536511,31.104171753000003,242.36153872151243,271.89612699143805,227.0959419061942
-729600,-243200,1541.37231445,34.0261192322,2,229.695205688,242.497177124,271.849822998,769065.9269529498,29.35264587399999,240.97425047819834,271.8964805918182,184.42688442265373
-608000,-243200,1721.9921875,67.0190353394,2,288.702392578,242.360275269,271.829040527,654836.0405475557,29.46876525800002,239.66129901980992,271.89850811919007,156.15906858841987
-486400,-243200,771.345703125,0.318799138069,2,268.315704346,239.178710938,271.931915283,543811.7321279489,32.75320434500003,238.39299704813223,271.90379119116534,140.2389653734314
