x-axis,y-axis,ice_velocity,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
486400,0,4.43484020233,24.9452095032,219.897689819,272.022216797,486400.0,52.124526978000006,220.35260476865307,272.0306421396939,28.97299361715714
608000,0,4.50161600113,22.9138641357,219.68031311,272.067230225,608000.0,52.38691711500002,219.2265123639184,272.0714347995714,24.561877270138773
729600,0,4.3878235817,16.8747215271,217.84664917,272.112335205,729600.0,54.265686035000016,218.44898613126526,272.11513223461225,22.230076575771427
851200,0,2.81673288345,17.9639263153,216.401031494,272.158599854,851200.0,55.75756835999999,218.16944169022452,272.1604184521021,22.788504600530615
972800,0,3.45176124573,15.5930938721,215.557296753,272.209564209,972800.0,56.652267456000004,218.2995832793469,272.21383231030615,24.53028470643265
1094400,0,0.5102673769,18.0934314728,214.262649536,272.259277344,1094400.0,57.996627808,218.7576969691428,272.2573833855102,27.196643498485713
1216000,0,1.85576581955,27.217912674,216.250305176,272.306915283,1216000.0,56.05661010700001,219.67664539569387,272.28599766322446,30.90719563621224
1337600,0,3.45395970345,34.3887367249,219.22303772,272.337310791,1337600.0,53.114273070999985,220.9504344706531,272.309506786102,36.2455374854
1459200,0,4.11540603638,41.3696060181,221.611450195,272.341827393,1459200.0,50.73037719800001,222.60497517485712,272.3307432836122,44.18994041365306
1580800,0,3.36706352234,45.8192405701,223.2162323,272.344604492,1580800.0,49.12837219199997,224.5240755664898,272.3535455197347,53.89769945340204
1702400,0,2.96347546577,53.8258323669,224.464279175,272.363494873,1702400.0,47.89921569799998,226.54959168720404,272.38089923467345,67.00164004733877
1824000,0,6.06513977051,65.8968200684,226.654067993,272.402801514,1824000.0,45.74873352099996,228.8838712730816,272.43212205534695,87.45626951721225
1945600,0,11.1774778366,90.870803833,229.193908691,272.465637207,1945600.0,43.271728515999996,231.58253852687756,272.51386058569386,121.16811526549185
2067200,0,24.7950134277,123.09172821,231.911026001,272.559936523,2067200.0,40.648910521999966,235.01009758151017,272.62692447581634,179.09648552717752
2188800,0,42.0334396362,160.592269897,236.272033691,272.714660645,2188800.0,36.44262695399999,239.47244387255103,272.74264401802037,267.2175919669082
2310400,0,76.3042297363,252.220626831,241.075927734,272.76763916,2310400.0,31.691711425999983,244.58506681479594,272.80553140442856,362.12519011204705
2432000,0,116.49861145,377.460266113,246.762329102,273.060821533,2432000.0,26.298492431000028,249.6966851681633,272.8882141112857,450.0898292697102
2553600,0,6.04135608673,532.846313477,258.335083008,272.85244751,2553600.0,14.517364501999964,254.5195658157755,273.00151155428574,531.3983551336938
2675200,0,,753.531677246,264.309295654,272.733276367,2675200.0,8.423980712999992,258.8769870679388,273.0941691495306,609.9599475471837
2796800,0,,726.776855469,265.916564941,272.956787109,2796800.0,7.040222168000014,261.72344171423816,273.1192612420476,665.4763307117856
2918400,0,,707.452514648,266.778686523,273.252380371,2918400.0,6.473693848000039,264.3601300919715,273.1225917270857,708.3942853655714
3040000,0,,736.710388184,267.368469238,273.402313232,3040000.0,6.033843993999994,266.15128108421425,273.12035151885715,717.3330361502857
-3040000,-121600,,776.975708008,274.36541748,274.772857666,3042431.027977463,0.4074401859999739,273.46302577425,274.7719061715357,815.4939531598571
-2918400,-121600,,781.013916016,273.954223633,274.759338379,2920932.2347497214,0.8051147459999584,272.9040257044856,274.6524675641715,812.2577061244285
-2796800,-121600,,809.787414551,273.291015625,274.6847229,2799442.2301594294,1.393707274999997,272.3099452427143,274.5000312441667,802.0785042898573
-2675200,-121600,,811.740356445,272.082550049,274.632659912,2677962.210338301,2.5501098629999888,271.721443020551,274.3349951919184,786.7262971838776
-2553600,-121600,,788.440917969,270.745513916,274.180297852,2556493.5986620425,3.4347839360000307,270.6480133679388,274.06946984114285,767.7047841597551
-2432000,-121600,,748.216430664,269.491668701,273.715942383,2435038.1023712954,4.224273682000046,269.4211114377143,273.7596093002857,750.522569306041
-2310400,-121600,,697.151977539,268.259979248,273.304748535,2313597.7869975585,5.044769287000008,267.87183177712245,273.4154301857551,753.2578673070612
-2188800,-121600,,672.98236084,266.754577637,272.925384521,2192175.1754821055,6.170806884000001,265.8332432337755,273.0429712412245,775.1570260184285
-2067200,-121600,,708.211425781,265.183166504,272.569335938,2070773.3820966503,7.38616943400001,263.3388472576531,272.72527204240816,733.5633688167756
-1945600,-121600,,931.289794922,263.540740967,272.170501709,1949396.2962927779,8.62976074200003,260.7098902488163,272.4651047064286,713.9069593780205
-1824000,-121600,3.79849720001,1402.39099121,255.441696167,271.720703125,1828048.8396101457,16.279006957999997,257.75937792716326,272.25834686900004,684.9005139409796
-1702400,-121600,5.593791008,297.579803467,249.904251099,271.978729248,1706737.331870373,22.074478148999987,254.60504617491836,272.09141945348983,638.9164649807958
-1580800,-121600,5.47247123718,532.792236328,249.281021118,271.965484619,1585470.0249452842,22.684463500999982,251.43124015959185,271.9691735091837,576.2770801466571
-1459200,-121600,182.418426514,497.320922852,246.995849609,271.979949951,1464257.9007811432,24.984100341999977,248.44893817510203,271.89470999575514,474.36944938196325
-1337600,-121600,36.8108253479,298.414398193,243.083480835,271.936309814,1343115.899689971,28.852828979000037,246.19018430128574,271.87318700667345,355.00752554135306
-1216000,-121600,39.2050170898,251.397399902,241.686172485,271.924438477,1222064.8755283002,30.238265992000038,244.6339712337347,271.85192372838776,303.63741068941425
-1094400,-121600,16.9602603912,170.621337891,240.116256714,271.918670654,1101134.8327975099,31.80241393999998,243.41674960389796,271.8389095383469,239.98256169537348
-972800,-121600,6.65835142136,90.0196685791,238.909225464,271.764953613,980370.5421931036,32.85572814899999,242.52638898577547,271.82657109467345,195.29604651004692
-851200,-121600,12.0728254318,114.367500305,238.503005981,271.8019104,859841.8459228418,33.298904418999996,241.81210451714284,271.83303147914285,173.00717988310817
-729600,-121600,9.36161518097,149.331176758,237.417160034,271.704040527,739663.9236842635,34.28688049300001,241.10299651481628,271.8454185018163,162.36540938404286
-608000,-121600,10.1400022507,197.614074707,237.004257202,271.732910156,620040.7728528826,34.72865295400001,239.98913854487753,271.8493614974898,164.127470834
-486400,-121600,3.0971903801,187.600753784,234.583007812,271.840026855,501369.6440751075,37.257019043000014,238.26704126477551,271.85156748244896,162.51121661136327
-364800,-121600,0.357432991266,129.173492432,231.959655762,271.859558105,384532.9634764749,39.89990234300001,236.0324037513265,271.8584414112653,150.1885004628
-243200,-121600,1.05075967312,124.927734375,230.260681152,271.864562988,271905.86606397445,41.603881836,233.5585227499592,271.8681758958775,132.70783171367754
-121600,-121600,0.661584019661,101.208999634,226.334564209,271.859405518,171968.36918456835,45.52484130900001,230.94761533157143,271.88309089506123,112.31853142569591
0,-121600,1.68656182289,74.0012741089,223.48928833,271.875488281,121600.0,48.38619995100001,228.37483371036734,271.89407597759185,91.20119686520817
121600,-121600,0.0239661652595,59.0395050049,221.703155518,271.888519287,171968.36918456835,50.18536376900002,225.88410700583674,271.9055860870204,70.33021973592653
243200,-121600,0.0626092627645,40.6162796021,220.938491821,271.906829834,271905.86606397445,50.96833801299999,223.9563508325306,271.9248906350204,50.8830269404796
364800,-121600,1.20858287811,31.5462226868,219.765960693,271.941894531,384532.9634764749,52.17593383799999,222.40351307142856,271.9503777951836,34.08241392641429
486400,-121600,4.20688009262,28.2125778198,220.045471191,271.980712891,501369.6440751075,51.935241700000006,221.18814086910206,271.98673606408164,27.820729703318364
608000,-121600,4.83119010925,23.3380489349,219.930847168,272.020599365,620040.7728528826,52.089752196999996,220.01540172338775,272.0241574657755,23.541790514577553
729600,-121600,4.56091976166,20.785823822,219.36656189,272.062438965,739663.9236842635,52.695877075,219.1045351611837,272.0653848454081,21.11431223032653
851200,-121600,4.80785655975,18.9077644348,218.115829468,272.105834961,859841.8459228418,53.99000549300004,218.57517569402043,272.10939368426534,20.89879571175306
972800,-121600,3.61305236816,14.8209209442,216.358062744,272.15234375,980370.5421931036,55.794281006000006,218.39987774283676,272.15414117310206,21.687839255042856
1094400,-121600,1.99673068523,15.4673919678,215.251419067,272.193908691,1101134.8327975099,56.94248962399999,218.5146808234898,272.1887169663061,23.697119284653056
1216000,-121600,0.537840127945,15.710108757,215.869155884,272.229370117,1222064.8755283002,56.360214232999965,219.03515220175512,272.2182884994694,26.969539350397962
1337600,-121600,0.0683852657676,21.9263877869,217.039321899,272.254608154,1343115.899689971,55.215286254999995,219.91647432287758,272.25877909755104,32.002727956189794
1459200,-121600,0.0634019002318,26.7467384338,218.824768066,272.27130127,1464257.9007811432,53.44653320399999,221.2668774662857,272.2989184320816,39.73207623617959
1580800,-121600,0.982981801033,35.3835258484,220.532531738,272.290557861,1585470.0249452842,51.758026123000036,223.00644263440813,272.3380201689592,49.61004613370408
1702400,-121600,1.53746581078,47.7130012512,222.089569092,272.320709229,1706737.331870373,50.23114013699998,225.00749517940812,272.3820371043674,63.24168874778163
1824000,-121600,4.57218074799,62.8340835571,224.369644165,272.367401123,1828048.8396101457,47.99775695799997,227.3762094925306,272.45705304824486,83.41560932077347
1945600,-121600,8.00536251068,80.6597137451,227.5390625,272.428436279,1949396.2962927779,44.88937377899998,230.16774734181632,272.55174597910207,116.2302439942245
2067200,-121600,9.72906684875,95.4969024658,230.755279541,272.500396729,2070773.3820966503,41.745117187999995,233.55422631083673,272.6662155462653,170.36227455913877
2188800,-121600,20.5624771118,125.501426697,234.485031128,272.61920166,2192175.1754821055,38.134170531999985,238.0402561109388,272.7634215062857,252.92663021476125
2310400,-121600,37.8736534119,189.514755249,239.482391357,272.7421875,2313597.7869975585,33.25979614299999,243.3013925357347,272.8145241250817,346.1733906025735
2432000,-121600,35.9305152893,318.57019043,245.059371948,273.078399658,2435038.1023712954,28.019027710000017,248.60703044030612,272.8832758689388,436.01989528111835
2553600,-121600,32.4761123657,749.346679688,254.984207153,272.989196777,2556493.5986620425,18.004989624000018,253.59702814838772,272.9815854442245,518.5358533275714
2675200,-121600,0.0,803.55480957,264.652862549,272.617980957,2677962.210338301,7.965118407999967,258.1063877027347,273.0606596031633,599.5316573163266
2796800,-121600,,738.771789551,265.834503174,272.936035156,2799442.2301594294,7.101531981999983,261.0030837285476,273.08412243069046,655.3086228144524
2918400,-121600,,710.462402344,266.675140381,273.252929688,2920932.2347497214,6.577789306999989,263.9063576833999,273.08762468608575,702.1189374652286
3040000,-121600,,739.898864746,267.316162109,273.416778564,3042431.027977463,6.100616455000022,265.9491577147857,273.09241158617857,719.7340916225713
-3040000,-243200,,788.454406738,274.50189209,274.889007568,3049712.4848090187,0.38711547799999835,273.61726924353576,274.85191672189285,829.7207227434643
-2918400,-243200,,793.156616211,274.132965088,274.862548828,2928515.8015622864,0.7295837400000096,273.0714773995428,274.72903791154295,828.7526035854
-2796800,-243200,,826.840087891,273.558227539,274.742736816,2807353.9997656154,1.1845092770000178,272.48460896809524,274.5745035807143,820.8401997884047
-2675200,-243200,,842.014953613,272.316986084,274.645629883,2686231.799379942,2.3286437990000195,271.90065033581635,274.4077571946734,806.1034234494695
-2553600,-243200,,837.714782715,270.802154541,274.210327148,2565154.8101430447,3.408172606999983,270.8379460548776,274.1401759556326,785.9140288684081
-2432000,-243200,,804.459533691,269.629730225,273.799743652,2444129.7510566004,4.170013427000015,269.61976031863264,273.8281225087959,767.3737917530408
-2310400,-243200,,733.24230957,268.664093018,273.394042969,2323164.7380244043,4.7299499509999805,268.08005321265307,273.48114200516324,767.9879262495919
-2188800,-243200,,689.579345703,267.255218506,273.003723145,2202269.6655950197,5.748504638999975,266.0629546495714,273.1168978944286,782.276623784306
-2067200,-243200,,757.69921875,265.79296875,272.750244141,2081456.7206646407,6.957275390999996,263.8224580725918,272.8052312111633,735.864866295653
-1945600,-243200,0.934154868126,1043.59448242,258.818725586,272.294311523,1960741.0843862072,13.475585936999948,261.3535685636326,272.5496875996531,726.6607261190408
-1824000,-243200,3.47224855423,1042.67578125,255.939712524,272.117004395,1840141.9075712613,16.177291870999994,258.48082593020405,272.3442171057755,704.5066466039387
-1702400,-243200,6.30024862289,413.1953125,253.0105896,271.958190918,1719683.6918456836,18.94760131800001,255.31439489246938,272.18002942140816,659.663036424245
-1580800,-243200,881.410583496,739.341308594,252.40737915,272.030517578,1599398.286856654,19.623138428000004,252.10961228975512,272.06263452640815,599.3873800160653
-1459200,-243200,26.7640705109,559.044372559,248.273071289,272.011657715,1479327.847368527,23.738586426000012,249.08363871673473,271.98923663697957,498.90373556953466
-1337600,-243200,65.6363067627,330.434509277,244.861740112,271.993041992,1359529.3303198721,27.131301879999967,246.71956650097962,271.96238365944896,384.02807570472044
-1216000,-243200,39.0354766846,323.811706543,242.842453003,271.977020264,1240081.5457057653,29.134567260999972,244.90489477040816,271.9368834202653,332.47950651206736
-1094400,-243200,16.2237644196,195.910110474,240.743789673,271.966094971,1121096.606006815,31.22230529800001,243.55034621883675,271.9209295777959,252.5050925430469
-972800,-243200,15.8903875351,168.934158325,240.442718506,272.060089111,1002739.288150215,31.61737060500002,242.62092652614285,271.9059535434286,196.36894335067956
-851200,-243200,29.9768371582,175.695129395,240.79737854,271.901550293,885261.362536511,31.104171753000003,241.98515786932654,271.9064194036123,170.49218750006733
-729600,-243200,34.0261192322,229.695205688,242.497177124,271.849822998,769065.9269529498,29.35264587399999,241.46038818363266,271.91058038197957,156.77180901359387
-608000,-243200,67.0190353394,288.702392578,242.360275269,271.829040527,654836.0405475557,29.46876525800002,240.6369342415306,271.90759526459186,158.89377235887756
-486400,-243200,0.318799138069,268.315704346,239.178710938,271.931915283,543811.7321279489,32.75320434500003,239.3206921013265,271.89837210514287,161.09778781821635
-364800,-243200,0.0612078495324,218.380081177,234.746887207,271.906555176,438435.0350964211,37.159667969,237.4254941356735,271.89661641022445,152.83277239123876
-243200,-243200,0.308311074972,143.259460449,233.026138306,271.888275146,343936.7383691367,38.862136840000005,235.13645063134695,271.8930396255306,138.2820092805041
-121600,-243200,0.706041693687,137.707305908,230.855148315,271.875091553,271905.86606397445,41.019943237999996,232.5812919773061,271.8958684181837,118.77822556792245
0,-243200,0.697969436646,54.6604957581,227.16708374,271.87109375,243200.0,44.70401000999999,230.07709394187756,271.89492050485717,98.27435329984898
121600,-243200,1.34706103802,46.4927444458,224.729476929,271.875518799,271905.86606397445,47.14604187000003,227.55750601632656,271.89331926622447,77.61513966931427
243200,-243200,0.940439045429,42.9276123047,223.376358032,271.887268066,343936.7383691367,48.51091003399998,225.48341494187758,271.89944084328573,57.09917858667959
364800,-243200,1.17949819565,28.6761054993,221.859069824,271.909729004,438435.0350964211,50.05065918,223.736943459,271.9166540029184,37.31298187799796
486400,-243200,3.75706219673,27.9829063416,220.98739624,271.938293457,543811.7321279489,50.95089721699998,222.30684023485713,271.943317646898,28.40186023711429
608000,-243200,6.3854637146,22.6938037872,220.998123169,271.972381592,654836.0405475557,50.97425842299998,221.0323900494898,271.97598204324487,22.799742893295917
729600,-243200,8.66326236725,22.7018890381,220.221710205,272.011322021,769065.9269529498,51.78961181600002,220.03135992551023,272.0148558325102,20.518337171906122
851200,-243200,3.81495642662,21.3940753937,219.491394043,272.053314209,885261.362536511,52.56192016599999,219.25144024281633,272.0579678282653,19.67514682302653
972800,-243200,5.24358415604,15.2358865738,218.141571045,272.097808838,1002739.288150215,53.956237792999985,218.76970937300004,272.1062671895102,19.7691529527
1094400,-243200,3.78632569313,14.8602695465,217.326950073,272.135253906,1121096.606006815,54.808303833,218.5614904286735,272.1537936463877,21.28600025177143
1216000,-243200,4.143055439,15.1837348938,217.049926758,272.163909912,1240081.5457057653,55.11398315400001,218.74288909287753,272.1984277842041,24.157718502746942
1337600,-243200,6.92439508438,17.9553222656,216.75378418,272.183380127,1359529.3303198721,55.429595947000024,219.3168490662653,272.255297602449,28.897989428773467
1459200,-243200,5.72689819336,25.0968379974,217.554153442,272.199981689,1479327.847368527,54.645828247000026,220.4116070805306,272.3127453862449,36.43752175934286
1580800,-243200,4.54905033112,35.2621040344,219.428283691,272.224151611,1599398.286856654,52.795867920000035,222.0083403295306,272.36949002012244,46.888751419220405
1702400,-243200,5.51146316528,48.2243881226,221.35194397,272.260192871,1719683.6918456836,50.90824890100001,224.0144986522041,272.4267796107755,61.594571522291844
1824000,-243200,5.77738761902,63.0285758972,223.840759277,272.316162109,1840141.9075712613,48.475402832000015,226.47305111006122,272.51486081493874,82.36009251337755
1945600,-243200,12.7604322433,80.9149780273,227.038513184,272.384460449,1960741.0843862072,45.34594726500001,229.3590981619388,272.5910507513469,113.24649974273878
2067200,-243200,27.9148464203,114.601768494,230.579040527,272.425323486,2081456.7206646407,41.846282959000035,232.8156149727551,272.68594609477555,162.09844534732855
2188800,-243200,15.2064294815,156.542510986,233.664535522,272.985565186,2202269.6655950197,39.32102966399998,237.40801005457143,272.7638811384082,243.35244805469387
2310400,-243200,14.5086250305,181.079727173,237.939819336,272.769897461,2323164.7380244043,34.83007812500003,242.7875518798367,272.8044452278163,337.13784821177956
2432000,-243200,13.5447416306,258.463409424,244.203353882,272.856872559,2444129.7510566004,28.653518677000022,248.2080909572653,272.8595637107551,428.58091175313876
2553600,-243200,539.74230957,707.389526367,254.553268433,273.363861084,2565154.8101430447,18.810592651000007,253.29643374067348,272.951238515449,512.4099947871224
2675200,-243200,,726.955505371,262.799316406,272.841247559,2686231.799379942,10.041931153000007,257.8872998295102,273.02052400548985,595.8346236871837
2796800,-243200,,740.419433594,265.86907959,272.888366699,2807353.9997656154,7.019287109000004,260.86062222426193,273.05306934173814,653.9199120658571
2918400,-243200,,708.795227051,266.781188965,273.234405518,2928515.8015622864,6.453216553000004,263.8909057616286,273.0675109863143,708.3304225377714
3040000,-243200,,746.430908203,267.417816162,273.371612549,3049712.4848090187,5.953796387000011,266.0162549698929,273.0855527605,730.1918291365356
-3040000,-364800,,817.679870605,274.65246582,275.040710449,3061809.7654818464,0.38824462900004164,273.77327510289285,274.9422258649643,846.1727251325713
-2918400,-364800,,834.164489746,274.285430908,275.023284912,2941111.6265793107,0.7378540039999848,273.2457685198,274.8147879464286,847.1008440290572
-2796800,-364800,,864.986694336,273.83605957,275.035369873,2820490.9643535465,1.1993103030000043,272.66955275761904,274.6575615292381,840.8005676269763
-2675200,-364800,,874.347595215,272.572021484,274.7293396,2699958.162638821,2.157318115999999,272.0904447594286,274.48979903240814,826.2201363700001
-2553600,-364800,,876.625793457,270.960083008,274.307403564,2579525.5377685255,3.3473205559999997,271.04431526026536,274.2197552116531,804.536888901102
-2432000,-364800,,849.278686523,269.751098633,273.89163208,2459207.8074046527,4.140533446999996,269.8486664440816,273.90598530677545,783.7356953523878
-2310400,-364800,,772.54095459,268.868530273,273.497039795,2339022.7018992356,4.628509522000002,268.3427877620408,273.55801329324487,779.187375438449
-2188800,-364800,,704.018066406,267.462158203,273.11895752,2218991.7710527903,5.6567993169999795,266.47871430061224,273.1982315997959,780.8307221082654
-2067200,-364800,,737.636352539,265.940673828,272.773223877,2099141.4625984593,6.8325500490000195,264.5400611721837,272.89074395630615,738.9340297154695
-1945600,-364800,0.229217380285,969.742492676,260.814086914,272.714538574,1979504.5844857243,11.900451660000044,262.27765048277547,272.6365206971633,740.2075400838979
-1824000,-364800,0.86485183239,648.699279785,257.050628662,272.289031982,1860122.318558648,15.238403319999975,259.49262689083673,272.4278471032041,728.5867166325102
-1702400,-364800,,582.781005859,259.454345703,272.173370361,1741047.0412944045,12.719024658000023,256.3050826714898,272.2621416364286,686.7447967529592
-1580800,-364800,52.6704750061,956.87512207,256.263427734,271.954620361,1622346.3501977623,15.69119262700002,253.03592043508164,272.1442609514081,632.2831657565714
-1459200,-364800,660.833618164,463.854614258,249.834838867,272.079711914,1504108.9322253226,22.24487304699997,249.97936980579593,272.0708655532245,539.4421187420858
-1337600,-364800,191.519943237,419.620025635,245.844512939,272.050567627,1386453.3169205517,26.206054688000023,247.45394741763263,272.04071730006126,435.3451069422714
-1216000,-364800,118.847961426,389.494812012,244.352355957,272.026885986,1269541.2714835228,27.67453002900004,245.3716611278163,272.013257085,375.35857484778165
-1094400,-364800,9.4145450592,226.533737183,242.361968994,272.010986328,1153598.8904294248,29.649017334000007,243.87567574638777,271.9958383987755,280.2634820744347
-972800,-364800,41.8122940063,215.395828247,242.173782349,272.100280762,1038950.8554306118,29.92649841300002,242.91262350277552,271.9854275449796,209.8034421959857
-851200,-364800,40.9439315796,177.715301514,244.353439331,271.985137939,926078.0096730513,27.631698608000022,242.35871731506123,271.98646701108163,178.72481225465916
-729600,-364800,63.3606796265,203.375961304,246.105102539,272.083740234,815717.5981919232,25.978637695000003,241.95540541046938,271.9847848074286,158.442018937149
-608000,-364800,39.9594993591,184.873901367,246.554275513,271.968322754,709043.7504131886,25.41404724099999,241.36145330938777,271.97225827581633,156.8495354166551
-486400,-364800,13.4237289429,197.742782593,246.8543396,272.065124512,608000.0,25.21078491200001,240.39049171916326,271.95420557136737,160.13264013805508
-364800,-364800,0.735655128956,292.627990723,247.475952148,272.055480957,515905.10755370505,24.57952880899998,238.78332550673468,271.942494917898,155.2531850387245
-243200,-364800,1.33759462833,266.580596924,240.029434204,271.919281006,438435.0350964211,31.889846801999994,236.78483425846937,271.9291300871429,145.35372955950206
-121600,-364800,0.0204015225172,146.379714966,233.394668579,271.875640869,384532.9634764749,38.48097228999998,234.4527064732653,271.9143957021633,127.47926758752247
0,-364800,0.0870798975229,55.6149215698,230.561096191,271.860687256,364800.0,41.299591065000016,232.07547526461227,271.8971713319592,107.18962976888164
121600,-364800,2.12093377113,38.8939094543,228.688919067,271.854125977,384532.9634764749,43.16520691000002,229.64867510114286,271.88265617532653,87.10164611196328
243200,-364800,2.68808698654,31.4921226501,225.443786621,271.857543945,438435.0350964211,46.41375732399999,227.47966563942856,271.8775186344898,66.20105591598978
364800,-364800,4.79068374634,24.8737678528,224.156585693,271.868988037,515905.10755370505,47.712402344,225.54087829587758,271.88388995738774,44.857645910606124
486400,-364800,6.98644018173,23.9469547272,222.510253906,271.887573242,608000.0,49.37731933599997,223.90734987840818,271.90082908167346,32.749782815269384
608000,-364800,5.18423557281,20.4716243744,222.281585693,271.916015625,709043.7504131886,49.63442993199999,222.38332943036733,271.926212233,23.174568546063266
729600,-364800,6.06014251709,25.8605556488,221.770446777,271.954223633,815717.5981919232,50.18377685600004,221.15857992361225,271.9640328544081,19.902449627314287
851200,-364800,4.26102018356,21.9869537354,220.464935303,271.998077393,926078.0096730513,51.53314209000001,220.1520522759592,272.00831012340814,18.903117646975513
972800,-364800,2.84877347946,15.912768364,219.051498413,272.045532227,1038950.8554306118,52.99403381400003,219.38638212242856,272.06689515408164,18.578312289957143
1094400,-364800,2.6912317276,16.5418434143,217.562835693,272.084289551,1153598.8904294248,54.52145385799997,218.89883578553065,272.1274295729184,19.763005723759182
1216000,-364800,1.36135458946,15.0396308899,217.018188477,272.10736084,1269541.2714835228,55.08917236300002,218.802298721,272.1870472187959,22.43511262232041
1337600,-364800,3.04441046715,17.4425506592,216.440597534,272.111816406,1386453.3169205517,55.671218872,219.16735435018367,272.2599917042041,27.11761143742857
1459200,-364800,1.17442989349,23.1879081726,217.958251953,272.117401123,1504108.9322253226,54.15914916999998,220.1012887759796,272.3339034099796,34.687629388302035
1580800,-364800,6.77488040924,34.4302215576,220.189483643,272.140228271,1622346.3501977623,51.950744628000024,221.61448420310205,272.4067283163265,45.68369789513061
1702400,-364800,11.2294216156,48.6434135437,222.333557129,272.173980713,1741047.0412944045,49.84042358399998,223.6509816694898,272.4782048439592,61.259156129800004
1824000,-364800,9.78503417969,65.4641494751,224.485473633,272.247314453,1860122.318558648,47.76184082,226.2317237075102,272.5725415288367,82.72395503761429
1945600,-364800,13.656211853,92.3697738647,227.311187744,272.349304199,1979504.5844857243,45.03811645500002,229.2673651247143,272.6315998933878,115.23207224627554
2067200,-364800,25.4575252533,135.59777832,231.039276123,272.440612793,2099141.4625984593,41.401336670000006,232.88983839381632,272.7053739587143,167.30264539128777
2188800,-364800,59.3883895874,197.24710083,235.088760376,273.01071167,2218991.7710527903,37.92195129399997,237.71459867514287,272.7634320940817,250.526354342051
2310400,-364800,74.5382766724,339.111633301,239.234542847,273.109436035,2339022.7018992356,33.87489318799999,243.15434607679595,272.7944915149184,345.8320127214429
2432000,-364800,1.92834424973,563.897766113,243.772766113,272.892730713,2459207.8074046527,29.119964600000003,248.6070148701429,272.8435936753061,438.2758605334041
2553600,-364800,0.509981215,800.998291016,253.74760437,273.191833496,2579525.5377685255,19.44422912600001,253.71409887195918,272.93178013395914,523.760109259143
2675200,-364800,,779.587402344,259.24206543,272.840332031,2699958.162638821,13.598266600999978,258.31581115718365,272.9980829978571,610.0848478979184
2796800,-364800,,735.13092041,265.970916748,272.902404785,2820490.9643535465,6.931488037000008,261.3253061203333,273.04105922154764,669.0936995007144
2918400,-364800,,705.110168457,267.041687012,273.203979492,2941111.6265793107,6.162292479999962,264.3605760846286,273.0729370117142,722.3448547364002
3040000,-364800,,754.914428711,267.727050781,273.32119751,3061809.7654818464,5.594146728999988,266.29246629978564,273.11266653875,744.4153246198929
-3040000,-486400,,852.46472168,274.748138428,275.162139893,3078666.10076507,0.41400146500001256,273.93070874896426,275.042477199,870.0663473947143
-2918400,-486400,,857.126037598,274.364898682,275.15637207,2958655.694737054,0.7914733879999858,273.4200352259999,274.9096688406571,871.3216936384287
-2796800,-486400,,880.171936035,273.889007568,275.221374512,2838780.5832786723,1.3323669440000003,272.84838431221425,274.75040617440476,864.6289280482857
-2675200,-486400,,887.826049805,272.828430176,274.813110352,2719058.6606397443,1.9846801760000403,272.26871038940817,274.5816718899388,848.5270236268368
-2553600,-486400,,884.895141602,271.318695068,274.368011475,2599511.092494125,3.049316406999992,271.2389918735715,274.30845922353063,824.3099365234491
-2432000,-486400,,854.289428711,269.912902832,273.955993652,2480163.0914115305,4.043090820000032,270.07398768826533,273.99301147465303,799.4532595264693
-2310400,-486400,,775.017211914,268.790496826,273.582275391,2361044.921216028,4.7917785650000155,268.6214960837143,273.646453857449,786.9060594207957
-2188800,-486400,,702.344421387,267.483856201,273.245788574,2242193.21201363,5.761932373000036,266.94283683924493,273.2938892598367,777.6156491649183
-2067200,-486400,,683.875,265.918945312,272.889465332,2123652.7023032745,6.970520019999981,265.2888703637959,272.98681952032655,742.8014196278775
-1945600,-486400,,701.765441895,264.763305664,272.717956543,2005478.57630043,7.954650879000042,263.29938709487755,272.7254570163265,753.7465552505101
-1824000,-486400,,661.84161377,263.261871338,272.460632324,1887739.6430652188,9.198760986000025,260.69424500753064,272.5079233597755,756.8542324767346
-1702400,-486400,,677.633728027,262.278167725,272.236175537,1770522.725073022,9.958007812000005,257.58070342391835,272.3375362473878,727.9959878727348
-1580800,-486400,3412.328125,821.42401123,257.734527588,272.17401123,1653938.81386223,14.439483642000027,254.25767672791835,272.21073321902037,677.7626043826123
-1459200,-486400,859.263671875,919.025512695,251.040008545,272.151947021,1538131.8539058997,21.111938476000006,251.16583719059184,272.1284223283878,591.9245234898775
-1337600,-486400,221.922790527,462.02230835,246.260299683,272.097503662,1423291.5091435064,25.83720397900001,248.51447623120404,272.08762032640817,496.9810831498592
-1216000,-486400,57.0219306946,443.50680542,244.51953125,272.06552124,1309672.0810951113,27.54598999000001,246.25376238140817,272.06387515938775,426.9229206942265
-1094400,-486400,3.41686820984,201.990432739,242.774108887,272.148101807,1197621.1086984063,29.373992919999978,244.57606724330614,272.0537732182245,318.8652279912878
-972800,-486400,9.66351509094,156.566101074,243.405548096,272.136474609,1087623.4642558978,28.730926513000014,243.56069074359186,272.0487259844898,231.43599950051222
-851200,-486400,94.7166671753,135.569366455,245.268661499,272.124450684,980370.5421931036,26.85578918500002,243.05450065769386,272.0481156329388,185.23100218483876
-729600,-486400,94.0364608765,140.796340942,246.450973511,272.110412598,876870.0701928422,25.65943908699998,242.79236524932654,272.05030916171427,160.46071718181838
